well_id,n_typewell_rows,n_horizontal_rows,n_known_rows,n_prediction_rows,prediction_fraction,prediction_md_start,prediction_md_end,prediction_md_horizon,known_tvt_min,known_tvt_max,known_tvt_range,last_known_tvt,prediction_tvt_min,prediction_tvt_max,prediction_tvt_range,prediction_tvt_std,prediction_tvt_change,prediction_gr_mean,prediction_gr_std,prediction_gr_range,prediction_gr_missing_fraction,typewell_tvt_min,typewell_tvt_max,typewell_tvt_range,typewell_gr_mean,typewell_gr_std,gr_mean_difference,formation_marker_count,formation_marker_coverage,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model,best_baseline_rmse,best_baseline_model,difficulty_group
944f36b9_,1227,6035,1405,4630,0.7671913835956918,11825.0,16454.0,4629.0,10355.97,10850.3,494.3299999999999,10850.3,10849.0,10861.01,12.010000000000218,3.129768704721651,7.530000000000655,65.14992849156476,10.139764426213896,63.69723886678977,0.15831533477321813,10343.59,10956.570000000002,612.9800000000014,55.92253463732681,20.75623338078586,9.227393854237953,27780,1.0,857.5545031480546,-5.711989200864775,49.298677466037155,49.35411607966034,48.90045425666568,96.26790823332536,857.5545031480546,5.763492440605536,49.300536174067574,49.35591391299016,48.902750236068115,96.26790823332536,958.2735225035843,6.513075857645095,58.81477142841601,58.87860919495215,58.35622713427857,106.62443491091638,6.513075857645095,RMSE_Last_Known_TVT,Moderate
94d813a4_,1927,6591,1744,4847,0.7353967531482324,13846.0,18692.0,4846.0,11922.76,12740.53,817.7700000000004,12740.53,12679.14,12740.58,61.44000000000051,21.991240258385098,-54.8700000000008,96.56072712316357,14.300565970741369,86.34337877692298,0.28636269857643903,11910.45,12873.45,963.0,93.43522055007784,25.596741404933184,3.1255065730857297,29082,1.0,755.3547649761921,29.421883639365053,33.09461091222147,109.52079273028896,66.37609828521491,-104.32494652515388,755.3547649761921,29.422857437590746,33.09461841451904,109.52079273028896,66.37609828521491,104.32494652515388,833.9933455737412,36.730942118502206,40.88604640325763,128.62390404935968,78.95468837468027,114.53128173525634,36.730942118502206,RMSE_Last_Known_TVT,Difficult
95b559e7_,2029,4638,1751,2887,0.622466580422596,13018.0,15904.0,2886.0,11180.13,11940.93,760.8000000000011,11940.93,11940.97,11969.070000000002,28.100000000002183,6.876153583872367,8.140000000001237,68.05668921219257,15.172522824928775,67.73780055633966,0.3023900242466228,11167.95,12181.95,1014.0,81.03668309512075,23.62855368821918,12.979993882928184,17322,1.0,34.8686995636082,-19.18896085902307,34.195281565224874,14.95017985505602,27.961366151761915,36.57624781440548,61.8778733596663,19.18896085902307,34.41709911726046,16.238381955348334,28.408884301384898,36.57624781440548,85.34997598458865,20.38335913388356,43.96258044559447,22.58057653389302,36.9282380847289,39.45475942055761,20.38335913388356,RMSE_Last_Known_TVT,Difficult
95c8427f_,1926,8051,1716,6335,0.7868587753074152,12126.0,18460.0,6334.0,10401.13,11218.61,817.4800000000014,11218.09,11178.16,11218.08,39.92000000000007,9.080639011051419,-19.19000000000051,122.68975075144996,22.02046739078359,131.68114604628897,0.19984214680347276,10388.820000000002,11350.94,962.119999999999,124.31026479750777,33.51001334019006,1.6205140460578065,38010,1.0,1194.7957131104863,25.656356748224162,-16.967643252693225,25.15677655017304,-5.346687669508171,-88.58056258971378,1194.7957131104863,25.656356748224162,24.2290927466262,25.15677655017304,16.210925202766624,88.58056258971378,1367.1680075544175,27.215687207592826,31.033880685743576,26.74403185953112,20.54562183605355,100.09656995472879,20.54562183605355,RMSE_Linear_Extrapolation_50,Difficult
96936c22_,1985,4997,1651,3346,0.6696017610566339,13138.0,16483.0,3345.0,11387.37,12094.7,707.3299999999999,12087.070000000002,12082.990000000002,12097.61,14.619999999998981,4.075199090125322,8.199999999998909,41.57536288657185,8.041486987183136,53.45881677677123,0.2023311416616856,11374.95,12366.95,992.0,92.42963727959699,27.399226528945967,50.854274393025136,20076,1.0,1049.2232618243813,-0.20661685594603377,-44.833283522254824,-48.86344106838323,-53.26761637578921,-48.29265091652538,1049.2232618243813,3.361464435146694,44.833283522254824,48.86344106838323,53.26761637578921,48.29265091652538,1212.7022466487238,4.079825343764616,52.980094494391935,57.621985203603074,62.69659588138826,55.15995110755096,4.079825343764616,RMSE_Last_Known_TVT,Easy
96ae5806_,1906,11527,1688,9839,0.8535612041294353,13126.0,22964.0,9838.0,11339.42,12120.820000000002,781.4000000000015,12120.820000000002,12099.490000000002,12125.4,25.909999999998035,5.899261875408933,-6.6200000000008,78.65952400192974,13.489163988761314,90.25680574986598,0.552393535928448,11326.95,12279.45,952.5,88.33700419727177,27.236891399720935,9.677480195342028,59034,1.0,2150.948767122708,6.051120032525001,66.28384730485253,70.79524964546384,64.13901439008254,183.31001414999875,2150.948767122708,6.897262933225843,66.3107332842737,70.8120036066085,64.172172757835,183.31001414999875,2434.880497255739,8.450669041365172,76.65975953073564,81.85940741927381,74.1881869304213,205.47956837794615,8.450669041365172,RMSE_Last_Known_TVT,Moderate
96b7eea1_,2009,6078,1746,4332,0.7127344521224087,12227.0,16558.0,4331.0,10319.75,11126.92,807.1700000000001,11126.92,11126.98,11142.61,15.630000000001019,2.7315365929132476,13.180000000000291,128.37993665291012,20.930731842728818,131.6174236725946,0.38550323176361956,10307.55,11311.5,1003.9500000000007,119.01281732205076,46.83527387781711,9.367119330859353,25992,1.0,1374.636095999635,-12.100655586334316,117.88934441327764,112.55246124534426,115.52257970776212,-122.91560473319974,1374.636095999635,12.100655586334316,117.89240997191142,112.56117469441773,115.52793031337835,122.91560473319974,1528.594094557864,12.405056848354107,139.81453746492986,133.65980681790182,137.08499709210597,135.8056424298791,12.405056848354107,RMSE_Last_Known_TVT,Moderate
9719aa04_,1955,6665,1794,4871,0.7308327081770443,12026.0,16896.0,4870.0,10157.78,10964.4,806.619999999999,10958.39,10948.43,10972.06,23.6299999999992,6.146772352841675,7.31000000000131,103.03878009472763,10.20158561341972,53.25586864217878,0.043112297269554505,10145.45,11122.45,977.0,131.10757544757033,50.295678590776205,28.0687953528427,29226,1.0,1380.4300871433763,-3.5075200164244538,10.37029816477437,22.527348750479952,16.201562336490106,-118.62733338970739,1380.4300871433763,5.334582221310091,10.370301748134143,22.527348750479952,16.20156312041279,118.62733338970739,1564.6084946306953,7.07656345543121,13.124188258048488,26.480733812415718,19.411330540575555,132.9488788769889,7.07656345543121,RMSE_Last_Known_TVT,Moderate
974802e7_,7953,7537,1694,5843,0.7752421387820088,11225.0,17067.0,5842.0,9454.19,10094.51,640.3199999999997,10092.6,10072.61,10126.28,53.67000000000007,13.725959254085891,32.25,83.34834962453553,14.139577201188816,90.10564023883252,0.5676878315933596,9441.65,10236.85,795.2000000000007,76.15708914874891,27.1152118147689,7.1912604757866205,35058,1.0,1412.3364303702656,-1.4871127845282686,33.04561448784555,126.76913708046993,76.68357821200239,-147.7735461745071,1412.3364303702656,11.313373267157326,33.26275294412902,126.76913708046993,76.68357821200239,147.7735461745071,1584.4756051767288,13.80511563998303,37.682044103812586,144.16171192970546,86.72557903260075,164.85825580799118,13.80511563998303,RMSE_Last_Known_TVT,Moderate
97cd5bf9_,1776,5099,1650,3449,0.6764071386546382,11867.0,15315.0,3448.0,10088.84,10823.75,734.9099999999999,10823.5,10814.9,10840.71,25.80999999999949,8.983370922235443,17.209999999999127,81.69228807586487,15.762031771903843,77.27928517697448,0.6332270223253117,10076.47,10963.71,887.2399999999998,85.91252815315315,32.01074541197366,4.220240077288281,20694,1.0,1047.923215596934,-2.3083212525371266,-2.308321252893277,-5.6665075711712936,-4.653327254952348,-88.14050203636542,1047.923215596934,7.770710350826331,7.770710350975136,9.304481785465914,8.811440496878129,88.14050203636542,1174.9880591384915,9.273936692075774,9.273936692336628,12.110366585349912,11.188996198754987,97.48405389210482,9.273936692075774,RMSE_Last_Known_TVT,Moderate
98177ced_,2573,6789,2017,4772,0.7029017528354692,13703.0,18474.0,4771.0,11703.43,12686.490000000002,983.0600000000013,12663.64,12650.67,12672.54,21.8700000000008,5.763066235188035,-4.279999999998836,50.62013354583912,14.15424596308368,77.67266872585974,0.04463537300922045,11690.88,12976.83,1285.9500000000007,104.28034978624173,30.79064516724834,53.66021624040261,28632,1.0,-1138.5843193861613,-0.4481936295061732,-315.46619363029265,-96.1613788679801,-137.78224404962978,60.96920738803148,1138.5843193861613,4.801697401508811,315.4661986596305,96.29700780294415,137.82470128264876,60.96920738803148,1261.5077239121495,5.779865915399804,364.9946871431147,111.87558994832006,159.8898057771197,67.99481782094112,5.779865915399804,RMSE_Last_Known_TVT,Easy
9896fc0b_,1550,5109,1514,3595,0.7036602074770014,11984.0,15578.0,3594.0,10383.34,10977.98,594.6399999999994,10977.98,10934.18,10986.89,52.70999999999913,13.495928232135704,-43.48999999999796,73.53761750660553,13.958494820368399,85.63744868303397,0.3972183588317107,10370.87,11145.28,774.4099999999999,73.96023225806452,25.958033135399166,0.42261475145899396,21570,1.0,441.3179443990759,8.24726842837219,46.93151085315425,44.40837685921231,43.241140217057485,76.19496241341112,441.55933103342545,10.444675938803611,46.93946533538892,44.42038596243144,43.255276756569074,76.19496241341112,542.4233191261993,15.814766850712997,57.7707081482131,54.90401250907775,53.57953899756322,87.47183714797177,15.814766850712997,RMSE_Last_Known_TVT,Difficult
98bc6f66_,1816,7720,1657,6063,0.7853626943005181,11940.0,18002.0,6062.0,10215.64,10947.37,731.7300000000014,10947.31,10946.820000000002,10973.23,26.409999999998035,6.295703378024885,-0.48999999999796273,108.88522179045577,15.913858723730248,91.48486261038454,0.42734619825169057,10203.13,11110.62,907.4900000000016,109.34263766519824,30.88163169822272,0.45741587474246614,36378,1.0,664.5033223846688,-16.48425037110408,-9.13394734217712,-13.262306896799364,-22.04595025106598,-110.27131036331456,664.5254370593924,16.485263071087576,10.47269753513902,13.478015153794741,22.04595025106598,110.27131036331456,749.3492947395919,17.645391862557158,11.780451811926666,14.764039066076867,23.18809307993299,119.92926832628599,11.780451811926666,RMSE_Linear_Extrapolation_10,Moderate
992c99e8_,1977,6740,1836,4904,0.7275964391691395,12611.0,17514.0,4903.0,10562.42,11394.47,832.0499999999993,11389.55,11363.48,11393.87,30.390000000001237,9.584833277096298,-20.8799999999992,98.50431909781263,15.705444442884206,131.92664827837024,0.3786704730831974,10549.92,11537.41,987.4899999999998,93.24822458270106,33.98008118355568,5.25609451511157,29424,1.0,1155.3510223754809,9.900110114191614,0.5360192053983331,-8.390992496069888,2.5325999101831878,-94.07548127629461,1155.3510223754809,11.018352365415586,3.8427321668176253,8.390992496069888,5.1008399973912395,94.07548127629461,1267.6847880128576,13.77905931963707,4.780681553285432,9.0185146851877,6.233186483605943,102.5224540842093,4.780681553285432,RMSE_Linear_Extrapolation_10,Easy
992ce078_,2061,4661,1782,2879,0.617678609740399,12725.0,15603.0,2878.0,11185.47,12006.43,820.960000000001,11989.02,11978.78,11989.96,11.179999999998472,3.5816910274127634,-7.0,85.56967968281974,8.310058218643594,63.08229975492886,0.038555053838138245,11172.95,12202.95,1030.0,96.19607472100921,34.90921742235159,10.626395038189472,17274,1.0,370.5223576656333,3.52491142757931,-3.8932703900733086,-8.429464809998603,-1.1176624019054495,-59.42340323769148,370.5223576656333,3.6784300104204783,3.947562389632712,8.429869314221264,1.916009725924036,59.42340323769148,439.1452935883829,5.02484380821733,4.6672960516585045,9.589326536673822,2.429397786047599,68.07318911404805,2.429397786047599,RMSE_Linear_Extrapolation_50,Easy
99529c45_,830,7591,1751,5840,0.76933210380714,12204.0,18043.0,5839.0,10370.73,11162.56,791.8299999999999,11155.73,11125.37,11155.7,30.329999999999927,6.880588638869086,-7.350000000000364,88.55920911761925,10.580813842477474,73.08995993615042,0.5669520547945206,10358.45,11187.45,829.0,103.84306024096385,23.685577539633535,15.283851123344604,35040,1.0,2745.677720624466,20.554679794519966,-68.65332020513397,-66.50478555204724,-64.23868947308767,-78.77803183347136,2745.677720624466,20.554679794519966,69.7142297319244,67.66807357776582,65.51660042048535,78.77803183347136,3178.6116681186163,21.675545088419643,87.20169530937352,84.75216855198815,82.17064476611907,90.86536333040657,21.675545088419643,RMSE_Last_Known_TVT,Difficult
995ff498_,1618,6127,1601,4526,0.7386975681410152,12174.0,16699.0,4525.0,10570.18,11214.95,644.7700000000004,11214.69,11196.89,11224.21,27.31999999999971,8.237083596177637,-17.80000000000109,84.71291506513845,11.6996273400268,80.14963537247942,0.5627485638532921,10557.95,11366.45,808.5,77.3929110012361,26.460686755875575,7.320004063902346,27156,1.0,1165.1408833612,1.3352695536901533,1.3352695523896136,-5.785960869366034,-8.840426484815268,-93.7677592356145,1165.1408833612,6.702132125497097,6.7021321251155115,6.557646350144946,8.840426484815268,93.7677592356145,1287.528879543107,8.343710199277547,8.343710198488722,8.07143290757489,10.230744887043672,102.86285078465924,8.07143290757489,RMSE_Linear_Extrapolation_100,Moderate
999daf80_,1796,5439,1875,3564,0.6552675124103695,12218.0,15781.0,3563.0,10466.18,11147.45,681.2700000000004,11143.92,11141.43,11153.73,12.299999999999272,3.7167276698845835,-1.8700000000008004,123.60608121645667,15.84652629922341,96.62760568934794,0.08052749719416386,10453.81,11350.94,897.130000000001,122.98591314031181,34.268758714686115,0.6201680761448642,21384,1.0,-958.365982665661,-3.524323793490526,12.032039843194635,9.896355624457582,4.990590972409655,-66.8218840953291,958.365982665661,4.18735409652079,12.648451433810592,10.85367453752601,7.503019921096051,66.8218840953291,1035.4485846646446,5.121625403452367,16.88358840106202,14.536549460543993,9.379181930717458,72.92702735580941,5.121625403452367,RMSE_Last_Known_TVT,Easy
9a6b0392_,1918,5802,1547,4255,0.7333678042054464,11660.0,15914.0,4254.0,10010.61,10626.66,616.0499999999993,10626.66,10610.79,10630.23,19.43999999999869,5.980532734688481,-15.869999999998981,32.34816876888222,3.876509083089503,25.147934949005837,0.5029377203290247,9998.1,10956.570000000002,958.4700000000012,72.72825860271115,28.695616228026413,40.38008983382893,25530,1.0,710.3371792024489,3.5887356051701125,103.02437196887658,117.5847953711526,115.35344148751632,87.2382067165038,710.3371792024489,5.159748531139764,103.02437350717378,117.5847953711526,115.35344148751632,87.2382067165038,812.973536599069,6.974051133501153,120.30137555959686,137.10343765364865,134.52839725850637,98.69532684936878,6.974051133501153,RMSE_Last_Known_TVT,Moderate
9a8ae0d6_,3255,7835,1541,6294,0.8033184428844926,13087.0,19380.0,6293.0,11355.97,11962.17,606.2000000000007,11951.2,11937.45,11964.27,26.81999999999971,5.447282397640927,13.069999999999709,60.45332652564582,7.408379601032228,45.97179241481228,0.5111217032094058,11343.45,12156.95,813.5,79.45748694316435,30.118986111986107,19.004160417518534,37764,1.0,14.065235613250218,2.36270416269521,-128.30623523000142,-134.7581852762436,-131.7230629441938,-101.48247441397045,74.25969710511721,4.094966634890769,128.30623754100466,134.7581852762436,131.7230629441938,101.48247441397045,84.42789854685698,5.937216688673599,151.0726934785643,158.5169837413169,155.0149797072696,115.8116947175466,5.937216688673599,RMSE_Last_Known_TVT,Easy
9a95e33f_,2102,8156,1709,6447,0.7904610102991663,12293.0,18739.0,6446.0,10613.2,11506.64,893.4399999999987,11500.37,11447.62,11500.42,52.79999999999927,11.670867723867445,-10.110000000000582,82.80579879546264,20.537892204700917,141.2395236547113,0.1532495734450132,10600.95,11651.45,1050.5,85.06854900095146,27.55598576165877,2.262750205488828,38682,1.0,1195.4995440130492,30.10668838219392,44.370445958958406,39.426398913240774,50.35480170743487,-83.47407740184127,1195.4995440130492,30.10728711028449,44.370445958958406,39.426401723721916,50.35480170743487,83.47407740184127,1452.319392651829,32.28932813245856,47.56123525433478,42.165765262102276,54.17794388055733,98.56165511703206,32.28932813245856,RMSE_Last_Known_TVT,Difficult
9ab94eeb_,2030,6372,1930,4442,0.697112366603892,12118.0,16559.0,4441.0,10143.36,10991.36,848.0,10983.39,10966.94,10991.87,24.93000000000029,6.768477559616296,-16.44999999999891,78.59120265488981,8.784392804962504,70.27915927262656,0.534894191805493,10130.96,11145.28,1014.3200000000015,80.35720689655173,25.536834584245103,1.7660042416619177,26652,1.0,-765.1858141757883,4.64025213867553,-14.343475133939426,20.481753308795053,26.365615404018456,-106.81080307775066,765.1858141757883,7.2255650607831505,14.343477098656383,20.77506624052042,26.400232485861604,106.81080307775066,809.9737624610337,8.205724523051869,16.339276839385974,25.22372135162949,31.90544997278661,117.89290887582767,8.205724523051869,RMSE_Last_Known_TVT,Moderate
9ad5410a_,1267,5749,1544,4205,0.7314315533136198,13036.0,17240.0,4204.0,11431.34,11922.0,490.65999999999985,11901.570000000002,11887.5,11906.9,19.399999999999636,6.324987167404256,-14.070000000001528,116.2047394637683,17.445878743272708,157.9992674601024,0.08014268727705114,11418.89,12051.84,632.9500000000007,83.76126282557222,31.66430058815993,32.44347663819609,25230,1.0,695.7923009523178,6.096665873960979,-97.90624321595266,-116.80951900454163,-111.64709787163622,-134.99255765901682,695.7923009523178,8.015177170036345,97.93582816893186,116.82289796138623,111.66415409025205,134.99255765901682,792.8551396976176,8.784377249544983,117.08009481470789,138.86183583559324,132.91186358601155,152.67620259435427,8.784377249544983,RMSE_Last_Known_TVT,Moderate
9ae248be_,1292,6655,1384,5271,0.7920360631104433,13847.0,19117.0,5270.0,12348.87,12762.11,413.2399999999998,12761.03,12746.11,12772.08,25.969999999999345,6.161564230285817,8.139999999999418,82.18149679279868,16.921542676075198,90.20974992693208,0.32024283817112503,12336.45,12981.95,645.5,74.41599071207429,21.420189970377734,7.765506080724393,31626,1.0,1033.9804766773814,5.26933029785671,-14.540609095903058,-22.51789010417365,-20.661568141516113,-175.70710757672344,1033.9804766773814,7.311754885221373,16.00971511340499,23.44109581324845,21.704653142665453,175.70710757672344,1183.810707483783,8.107003944596206,21.210949944901124,30.002296162664027,27.932408677699538,200.09771282799883,8.107003944596206,RMSE_Last_Known_TVT,Moderate
9af1ffd0_,1979,5454,1929,3525,0.6463146314631463,11885.0,15409.0,3524.0,9987.34,10816.44,829.1000000000004,10813.69,10781.4,10814.2,32.80000000000109,13.13126056484113,-32.29000000000087,91.03151257806142,9.362294976282854,62.408552195902516,0.05446808510638298,9974.97,10963.71,988.7399999999998,92.01733198585143,35.55343183753335,0.9858194077900038,21150,1.0,844.3755881366131,12.499809929078376,16.98744629271393,14.473015809645387,16.345816651796554,-102.75302448212088,844.3755881366131,12.54686808510669,16.98826300451275,14.476640544612506,16.34724697303138,102.75302448212088,924.051588047042,18.128053838502368,23.020731820143798,20.261673651323218,22.31320237749186,110.62679954222868,18.128053838502368,RMSE_Last_Known_TVT,Difficult
9b5b61c1_,1928,7215,1683,5532,0.7667359667359668,11944.0,17475.0,5531.0,10360.52,11133.2,772.6800000000003,11132.91,11128.15,11147.09,18.94000000000051,5.15171946816403,8.1200000000008,120.65610728827909,16.253838799923976,113.09437461799497,0.09399855386840203,10348.05,11311.5,963.4500000000007,118.0530549792531,47.54086917574771,2.6030523090259834,33192,1.0,808.709793513216,-1.7173499638470007,-17.142683296529793,1.0333794090761157,-19.917133877478093,85.66113000858564,808.709793513216,3.965361532899458,17.195318805641396,4.649267726984419,19.9417688507727,85.66113000858564,923.0194403864591,5.429982209622746,20.24548912286759,5.320506922271781,23.35848276029464,96.29048536587621,5.320506922271781,RMSE_Linear_Extrapolation_100,Easy
9b9e3b49_,1952,6875,1757,5118,0.7444363636363637,12901.0,18018.0,5117.0,11088.92,11921.1,832.1800000000003,11913.23,11894.43,11922.4,27.969999999999345,7.885729638146473,-7.93999999999869,102.49802843152078,12.11119869932963,110.0671059718048,0.5775693630324346,11076.4,12051.84,975.4400000000005,96.26123975409836,31.602146588327766,6.236788677422425,30708,1.0,1398.9410574214955,0.7828038296203449,-88.41189313951085,-64.5324415949499,-97.61015271302843,-136.9555759447793,1398.9410574214955,6.184347401328807,88.41229185112897,64.60750152040288,97.61015271302843,136.9555759447793,1570.3989380846638,7.923721572593473,101.21636089162344,73.75242997850599,111.80957401338587,151.40787236546973,7.923721572593473,RMSE_Last_Known_TVT,Moderate
9bd2bba3_,2110,9092,1653,7439,0.8181918169819622,13557.0,20995.0,7438.0,11706.71,12524.19,817.4800000000014,12524.19,12524.23,12546.64,22.409999999999854,4.906461268295085,3.75,83.300836078393,10.747408565714029,67.04830916086351,0.037639467670385805,11694.45,12748.95,1054.5,85.45945971563982,24.206142110562656,2.1586236372468193,44634,1.0,1064.323264220632,-14.885624411882967,118.13255740383745,122.69723067360616,119.70245722091691,-140.6061975171348,1064.323264220632,14.885624411882967,118.50181858674316,123.00841182891506,120.05121890327847,140.6061975171348,1198.510281125925,15.673287472863077,140.52069718602053,145.78254509362432,142.33029844386743,157.9460986378901,15.673287472863077,RMSE_Last_Known_TVT,Difficult
9c211c53_,7874,8842,1577,7265,0.8216466862700746,11131.0,18395.0,7264.0,9462.08,10092.69,630.6100000000006,10075.14,10063.08,10088.11,25.030000000000655,5.537822830465523,-11.56999999999789,81.81495349288538,14.311975442931804,81.95936830372159,0.4802477632484515,9449.55,10236.85,787.3000000000011,75.8004381508763,27.012873709436462,6.0145153420090764,43590,1.0,1478.5498284347825,-3.3395278733661673,-70.7151642360883,-50.036385479068144,-66.78313459617087,-164.752542936896,1478.5498284347825,5.363717825189647,70.71572978698622,50.040557420666985,66.7841615909302,164.752542936896,1665.219307814424,6.466506541772609,79.37898151135705,55.61058881927456,74.85414648154507,183.8454062749904,6.466506541772609,RMSE_Last_Known_TVT,Moderate
9c350a6a_,2036,7794,1742,6052,0.7764947395432384,12791.0,18842.0,6051.0,10589.48,11399.240000000002,809.760000000002,11396.990000000002,11386.23,11429.29,43.06000000000131,11.250712796820414,-10.760000000002037,88.8541675202503,16.03745788570975,103.12738181424146,0.44894249834765365,10577.42,11594.55,1017.1299999999992,87.34687131630648,32.77837050792689,1.5072962039438238,36312,1.0,-276.90377693737736,-13.271432584268203,-5.384190159607784,-13.536398890892517,-9.847454673108215,72.61041363100377,276.90377693737736,13.964730667546894,9.321951440843895,14.167367828072294,11.724020397453659,72.61041363100377,281.45377910705804,17.397946606336834,11.21432995197004,17.649706448044476,14.335518198255535,78.71952746813199,11.21432995197004,RMSE_Linear_Extrapolation_10,Moderate
9c8375f7_,2053,5432,1758,3674,0.6763622974963182,12223.0,15896.0,3673.0,10337.45,11209.46,872.0099999999984,11200.64,11189.64,11209.320000000002,19.68000000000211,5.873095459356822,5.390000000001237,113.62101465020226,18.44853805002282,104.8011591570168,0.27708219923788785,10325.35,11350.94,1025.5900000000001,125.24819288845592,32.73756972410076,11.627178238253663,22044,1.0,261.72719633801194,0.7272373434941153,-6.065944474543624,-4.281810811332303,-5.113056774234201,-35.2525311182435,261.72719633801194,4.743769733260625,8.03185618836416,7.0270220519173865,7.486612420343309,35.2525311182435,316.161553537858,5.917156069883692,10.709245839691643,9.04700202303259,9.802684673452116,41.10896519842775,5.917156069883692,RMSE_Last_Known_TVT,Easy
9d072e4c_,2821,6798,1691,5107,0.7512503677552221,12953.0,18059.0,5106.0,11464.27,12018.9,554.6299999999992,12011.820000000002,12004.570000000002,12031.55,26.979999999997744,8.020992577350086,14.0099999999984,94.08128038942998,18.741487324905446,110.23335226949251,0.14626982572939104,11451.95,12156.95,705.0,74.52210918114143,28.67808322198968,19.559171208288546,30642,1.0,695.6374883232577,-5.957554337182885,87.3795365722375,171.73126774506488,179.8203443422625,87.68513436556532,695.6374883232577,8.087947914626282,87.37953792510433,171.73126774506488,179.8203443422625,87.68513436556532,765.3680916610134,9.990804668905984,99.85441047132463,197.16552864668085,206.50158792794022,95.16131018572801,9.990804668905984,RMSE_Last_Known_TVT,Moderate
9d3ec64c_,1775,4937,1457,3480,0.7048815069880494,11494.0,14973.0,3479.0,10089.5,10811.15,721.6499999999996,10811.14,10795.73,10817.2,21.470000000001164,5.412880019449559,6.06000000000131,93.57361708593764,13.702547076181299,72.79991799306745,0.20517241379310344,10076.97,10963.71,886.7399999999998,85.85025352112677,31.911972598763914,7.723363564810867,20880,1.0,888.6824923704843,7.4247040229877745,7.108249477407516,47.521270419604114,25.822603902927096,73.21616914672944,888.6824923704843,7.7685488505741285,7.534989289354748,47.521270419604114,25.822603902927096,73.21616914672944,1012.3105484620004,9.187876827833358,8.93536533488074,53.1461903192771,28.451375771701297,83.10888771284674,8.93536533488074,RMSE_Linear_Extrapolation_10,Moderate
9d4272e3_,1997,5771,1741,4030,0.698319182117484,13493.0,17522.0,4029.0,11763.2,12503.44,740.2399999999998,12500.21,12500.21,12527.12,26.910000000001673,6.613371621455772,25.660000000001673,79.05299896001829,8.636592647632966,76.6207790309494,0.5369727047146402,11750.95,12748.95,998.0,85.17133700550826,24.838406826373596,6.118338045489978,24180,1.0,926.9987851364127,-16.49203225806552,0.6091798640860749,-18.086170001845847,-7.332516291846957,-93.2999573863064,926.9987851364127,16.49203225806552,4.929297616919004,18.086170001845847,7.332518547200711,93.2999573863064,1042.761000631609,17.76831335353228,5.941508783326465,19.534192003816795,8.279216087410957,103.96245964138413,5.941508783326465,RMSE_Linear_Extrapolation_10,Easy
9d5e14d4_,855,6565,1165,5400,0.8225437928408226,11436.0,16835.0,5399.0,10236.03,10964.68,728.6499999999996,10964.66,10923.84,10964.66,40.81999999999971,12.414488897564935,-37.48999999999978,93.26266198962941,13.754180750151045,96.91762242506786,0.5618518518518518,10224.11,11077.56,853.4499999999989,83.06051461988304,25.585759193452674,10.20214736974637,32400,1.0,1743.1653007521415,25.70254444444415,22.265544445452786,32.16672959294445,26.1317715753951,-114.76496310504878,1743.1653007521415,25.70254444444415,22.265545859594198,32.16672959294445,26.1317715753951,114.76496310504878,1982.31034332718,28.543156532728414,24.664421573355117,35.891360917736485,29.029254279305448,129.92198706670172,24.664421573355117,RMSE_Linear_Extrapolation_10,Difficult
9da441ba_,1295,7283,1500,5783,0.7940409172044487,12364.0,18146.0,5782.0,10902.89,11350.9,448.0100000000002,11349.27,11345.320000000002,11377.97,32.64999999999782,6.77160789350834,12.090000000000146,100.08742835866772,11.923689112788342,95.83736830697211,0.20560262839356735,10890.81,11537.41,646.6000000000004,75.91262548262549,28.69948906687468,24.174802876042236,34698,1.0,589.6654640839445,-14.074506311602692,-40.190142675270955,-33.41923574451258,-33.82065180985677,135.2725109547606,589.6654640839445,14.351193152342827,40.28257405460103,33.55225930815225,33.95114243321976,135.2725109547606,653.6621658996525,15.618529769468404,43.44358410339952,35.86973921904407,36.31587193196969,149.05862534844587,15.618529769468404,RMSE_Last_Known_TVT,Difficult
9dede370_,2134,8057,1760,6297,0.7815564105746555,13163.0,19459.0,6296.0,11364.37,12201.56,837.1899999999987,12201.56,12201.59,12239.490000000002,37.900000000001455,8.647308688501285,22.590000000000146,88.47466282987904,15.566464449207759,99.04260809024083,0.4070192154994442,11351.95,12418.45,1066.5,94.33077319587629,28.580672043377746,5.856110365997253,37782,1.0,1858.2100047732467,-16.55395902810928,81.92385915440676,80.02935726356407,81.85663833088229,-156.16941048129922,1858.2100047732467,16.55395902810928,82.00329513402043,80.11291025104951,81.93621737454353,156.16941048129922,2102.969683223311,18.676124657054373,96.6728200803643,94.49129051505096,96.59541030722556,175.08203652278735,18.676124657054373,RMSE_Last_Known_TVT,Difficult
