well_id,mask_number,mask_name,total_usable_rows,known_rows,hidden_rows,hidden_rows_used,hidden_rows_full,hidden_fraction,last_known_md,first_hidden_md
833af382,1,natural,5377,1749,3628,1500,3628,0.6747256834666171,12239.0,12240.0
833af382,2,frac_0.50,5377,2688,2689,1500,2689,0.5000929886553841,13178.0,13179.0
84633df4,1,natural,6719,1747,4972,1500,4972,0.7399910700997172,11810.0,11811.0
84633df4,2,frac_0.80,6719,1373,5346,1500,5346,0.7956541151957136,11436.0,11437.0
8478df29,1,natural,6698,1841,4857,1500,4857,0.7251418333830995,12001.0,12002.0
8478df29,2,frac_0.73,6698,1830,4868,1500,4868,0.7267841146610928,11990.0,11991.0
84815d5a,1,natural,5286,1639,3647,1500,3647,0.6899356791524782,13000.0,13001.0
84815d5a,2,frac_0.80,5286,1080,4206,1500,4206,0.7956867196367764,12441.0,12442.0
84c3b497,1,natural,6887,1575,5312,1500,5312,0.7713082619427908,12597.0,12598.0
84c3b497,2,frac_0.73,6887,1882,5005,1500,5005,0.726731523159576,12904.0,12905.0
8612b37f,1,natural,6807,1642,5165,1500,5165,0.7587777288085794,12987.0,12988.0
8612b37f,2,frac_0.73,6807,1860,4947,1500,4947,0.7267518730718379,13205.0,13206.0
861e71df,1,natural,6284,1584,4700,1500,4700,0.7479312539783577,12356.0,12357.0
861e71df,2,frac_0.15,6284,5341,943,943,943,0.15006365372374283,16113.0,16114.0
8648abae,1,natural,6086,1842,4244,1500,4244,0.6973381531383503,13084.0,13085.0
8648abae,2,frac_0.35,6086,3956,2130,1500,2130,0.34998356884653303,15198.0,15199.0
865033f8,1,natural,5303,1746,3557,1500,3557,0.6707524042994532,12108.0,12109.0
865033f8,2,frac_0.73,5303,1449,3854,1500,3854,0.7267584386196493,11811.0,11812.0
87695469,1,natural,8654,1651,7003,1500,7003,0.8092211694014328,11251.0,11252.0
87695469,2,frac_0.35,8654,5625,3029,1500,3029,0.3500115553501271,15225.0,15226.0
877ed19c,1,natural,5631,1923,3708,1500,3708,0.6584976025572722,12910.0,12911.0
877ed19c,2,frac_0.67,5631,1837,3794,1500,3794,0.6737702006748357,12824.0,12825.0
884ecb5f,1,natural,8054,1330,6724,1500,6724,0.8348646635212317,11883.0,11884.0
884ecb5f,2,frac_0.80,8054,1646,6408,1500,6408,0.7956295008691333,12199.0,12200.0
8902c3f6,1,natural,6533,1574,4959,1500,4959,0.7590693402724629,11978.0,11979.0
8902c3f6,2,frac_0.15,6533,5553,980,980,980,0.15000765345170672,15957.0,15958.0
896d15b9,1,natural,5698,1419,4279,1500,4279,0.750965250965251,12827.0,12828.0
896d15b9,2,frac_0.35,5698,3704,1994,1500,1994,0.34994734994734994,15112.0,15113.0
8995c945,1,natural,8198,1474,6724,1500,6724,0.8202000487923884,11727.0,11728.0
8995c945,2,frac_0.80,8198,1676,6522,1500,6522,0.7955598926567455,11929.0,11930.0
89f1085d,1,natural,7497,1503,5994,1500,5994,0.7995198079231692,13834.0,13835.0
89f1085d,2,frac_0.80,7497,1532,5965,1500,5965,0.7956515939709217,13863.0,13864.0
8a3da6d1,1,natural,6334,1741,4593,1500,4593,0.7251341964003789,12928.0,12929.0
8a3da6d1,2,frac_0.25,6334,4750,1584,1500,1584,0.25007893905904643,15937.0,15938.0
8a89da23,1,natural,5575,1640,3935,1500,3935,0.705829596412556,12191.0,12192.0
8a89da23,2,frac_0.25,5575,4181,1394,1394,1394,0.25004484304932734,14732.0,14733.0
8a9c8932,1,natural,6344,1681,4663,1500,4663,0.7350252206809584,12397.0,12398.0
8a9c8932,2,frac_0.80,6344,1297,5047,1500,5047,0.7955548549810845,12013.0,12014.0
8ac2f237,1,natural,6775,1456,5319,1500,5319,0.7850922509225092,12497.0,12498.0
8ac2f237,2,frac_0.50,6775,3388,3387,1500,3387,0.4999261992619926,14429.0,14430.0
8b12bab6,1,natural,6980,1746,5234,1500,5234,0.7498567335243553,12904.0,12905.0
8b12bab6,2,frac_0.35,6980,4537,2443,1500,2443,0.35,15695.0,15696.0
8b5be31b,1,natural,7439,1767,5672,1500,5672,0.7624680736658153,11808.0,11809.0
8b5be31b,2,frac_0.73,7439,2032,5407,1500,5407,0.7268450060492002,12073.0,12074.0
8b95d6d1,1,natural,2783,1052,1731,1500,1731,0.6219906575637801,11533.0,11534.0
8b95d6d1,2,frac_0.73,2783,760,2023,1500,2023,0.7269134028027309,11241.0,11242.0
8b9d8326,1,natural,7832,1669,6163,1500,6163,0.7868998978549541,13392.0,13393.0
8b9d8326,2,frac_0.35,7832,5091,2741,1500,2741,0.34997446373850866,16814.0,16815.0
8bb9c1e6,1,natural,6382,1836,4546,1500,4546,0.7123158884362268,12354.0,12355.0
8bb9c1e6,2,frac_0.50,6382,3191,3191,1500,3191,0.5,13709.0,13710.0
8bda1a11,1,natural,7438,1457,5981,1500,5981,0.8041140091422425,11902.0,11903.0
8bda1a11,2,frac_0.50,7438,3719,3719,1500,3719,0.5,14164.0,14165.0
8bfa881d,1,natural,5843,1754,4089,1500,4089,0.699811740544241,13367.0,13368.0
8bfa881d,2,frac_0.67,5843,1907,3936,1500,3936,0.673626561697758,13520.0,13521.0
8c167025,1,natural,7113,1745,5368,1500,5368,0.7546745395754253,12010.0,12011.0
8c167025,2,frac_0.73,7113,1943,5170,1500,5170,0.7268381836074793,12208.0,12209.0
8cc21f01,1,natural,5806,1762,4044,1500,4044,0.6965208405098174,12325.0,12326.0
8cc21f01,2,frac_0.73,5806,1586,4220,1500,4220,0.7268343093351705,12149.0,12150.0
8cc800b3,1,natural,8091,1515,6576,1500,6576,0.8127549128661475,12025.0,12026.0
8cc800b3,2,frac_0.73,8091,2210,5881,1500,5881,0.7268570016067235,12720.0,12721.0
8d92cb49,1,natural,4839,1250,3589,1500,3589,0.7416821657367224,12533.0,12534.0
8d92cb49,2,frac_0.15,4839,4113,726,726,726,0.1500309981401116,15396.0,15397.0
8f201368,1,natural,8151,1802,6349,1500,6349,0.7789228315544106,12188.0,12189.0
8f201368,2,frac_0.80,8151,1666,6485,1500,6485,0.7956079008710588,12052.0,12053.0
90386ee4,1,natural,5304,1464,3840,1500,3840,0.7239819004524887,12279.0,12280.0
90386ee4,2,frac_0.50,5304,2652,2652,1500,2652,0.5,13467.0,13468.0
91abc4c7,1,natural,7787,1939,5848,1500,5848,0.7509952484910749,12421.0,12422.0
91abc4c7,2,frac_0.35,7787,5062,2725,1500,2725,0.3499422113779376,15544.0,15545.0
91b301ce,1,natural,8512,1942,6570,1500,6570,0.7718515037593985,12110.0,12111.0
91b301ce,2,frac_0.50,8512,4256,4256,1500,4256,0.5,14424.0,14425.0
91db7070,1,natural,5646,1573,4073,1500,4073,0.7213956783563585,13146.0,13147.0
91db7070,2,frac_0.67,5646,1842,3804,1500,3804,0.6737513283740701,13415.0,13416.0
925a7cd1,1,natural,6501,1984,4517,1500,4517,0.6948161821258267,13239.0,13240.0
925a7cd1,2,frac_0.80,6501,1329,5172,1500,5172,0.7955699123211813,12584.0,12585.0
9283ae69,1,natural,5118,1747,3371,1500,3371,0.6586557248925361,11722.0,11723.0
9283ae69,2,frac_0.15,5118,4350,768,768,768,0.15005861664712777,14325.0,14326.0
9298ad5b,1,natural,5807,1843,3964,1500,3964,0.6826244188048907,12378.0,12379.0
9298ad5b,2,frac_0.67,5807,1895,3912,1500,3912,0.6736697089719305,12430.0,12431.0
9314ff13,1,natural,4494,1746,2748,1500,2748,0.6114819759679573,12818.0,12819.0
9314ff13,2,frac_0.67,4494,1466,3028,1500,3028,0.673787271918113,12538.0,12539.0
93209a3d,1,natural,6300,1603,4697,1500,4697,0.7455555555555555,13315.0,13316.0
93209a3d,2,frac_0.25,6300,4725,1575,1500,1575,0.25,16437.0,16438.0
93f5d2e6,1,natural,5171,1480,3691,1500,3691,0.7137884355057049,12062.0,12063.0
93f5d2e6,2,frac_0.73,5171,1413,3758,1500,3758,0.7267453103848385,11995.0,11996.0
940e709a,1,natural,4989,1641,3348,1500,3348,0.6710763680096211,11817.0,11818.0
940e709a,2,frac_0.67,4989,1628,3361,1500,3361,0.673682100621367,11804.0,11805.0
9426ec1e,1,natural,3923,1391,2532,1500,2532,0.6454244200866683,13111.0,13112.0
9426ec1e,2,frac_0.25,3923,2942,981,981,981,0.25006372673974,14662.0,14663.0
94467f50,1,natural,5116,2081,3035,1500,3035,0.593236903831118,11984.0,11985.0
94467f50,2,frac_0.80,5116,1046,4070,1500,4070,0.7955433932759969,10949.0,10950.0
944f36b9,1,natural,6035,1405,4630,1500,4630,0.7671913835956918,11824.0,11825.0
944f36b9,2,frac_0.73,6035,1649,4386,1500,4386,0.7267605633802817,12068.0,12069.0
94d813a4,1,natural,6591,1744,4847,1500,4847,0.7353967531482324,13845.0,13846.0
94d813a4,2,frac_0.73,6591,1801,4790,1500,4790,0.7267485965710818,13902.0,13903.0
95b559e7,1,natural,4638,1751,2887,1500,2887,0.622466580422596,13017.0,13018.0
95b559e7,2,frac_0.67,4638,1513,3125,1500,3125,0.673781802501078,12779.0,12780.0
96ae5806,1,natural,11527,1688,9839,1500,9839,0.8535612041294353,13125.0,13126.0
96ae5806,2,frac_0.35,11527,7493,4034,1500,4034,0.34996096122148,18930.0,18931.0
96b7eea1,1,natural,6078,1746,4332,1500,4332,0.7127344521224087,12226.0,12227.0
96b7eea1,2,frac_0.73,6078,1661,4417,1500,4417,0.7267193155643303,12141.0,12142.0
9719aa04,1,natural,6665,1794,4871,1500,4871,0.7308327081770443,12025.0,12026.0
9719aa04,2,frac_0.80,6665,1362,5303,1500,5303,0.795648912228057,11593.0,11594.0
974802e7,1,natural,7537,1694,5843,1500,5843,0.7752421387820088,11224.0,11225.0
974802e7,2,frac_0.15,7537,6406,1131,1131,1131,0.15005970545309805,15936.0,15937.0
97cd5bf9,1,natural,5099,1650,3449,1500,3449,0.6764071386546382,11866.0,11867.0
97cd5bf9,2,frac_0.80,5099,1042,4057,1500,4057,0.7956462051382625,11258.0,11259.0
98177ced,1,natural,6789,2017,4772,1500,4772,0.7029017528354692,13702.0,13703.0
98177ced,2,frac_0.15,6789,5771,1018,1018,1018,0.1499484460156135,17456.0,17457.0
9896fc0b,1,natural,5109,1514,3595,1500,3595,0.7036602074770014,11983.0,11984.0
9896fc0b,2,frac_0.67,5109,1667,3442,1500,3442,0.6737130553924447,12136.0,12137.0
98bc6f66,1,natural,7720,1657,6063,1500,6063,0.7853626943005181,11939.0,11940.0
98bc6f66,2,frac_0.67,7720,2519,5201,1500,5201,0.6737046632124353,12801.0,12802.0
992c99e8,1,natural,6740,1836,4904,1500,4904,0.7275964391691395,12610.0,12611.0
992c99e8,2,frac_0.15,6740,5729,1011,1011,1011,0.15,16503.0,16504.0
992ce078,1,natural,4661,1782,2879,1500,2879,0.617678609740399,12724.0,12725.0
992ce078,2,frac_0.35,4661,3030,1631,1500,1631,0.34992490881785027,13972.0,13973.0
99529c45,1,natural,7591,1751,5840,1500,5840,0.76933210380714,12203.0,12204.0
99529c45,2,frac_0.15,7591,6452,1139,1139,1139,0.1500461072322487,16904.0,16905.0
995ff498,1,natural,6127,1601,4526,1500,4526,0.7386975681410152,12173.0,12174.0
995ff498,2,frac_0.73,6127,1674,4453,1500,4453,0.726783091235515,12246.0,12247.0
999daf80,1,natural,5439,1875,3564,1500,3564,0.6552675124103695,12217.0,12218.0
999daf80,2,frac_0.25,5439,4079,1360,1360,1360,0.25004596433167864,14421.0,14422.0
9a8ae0d6,1,natural,7835,1541,6294,1500,6294,0.8033184428844926,13086.0,13087.0
9a8ae0d6,2,frac_0.80,7835,1601,6234,1500,6234,0.7956604977664327,13146.0,13147.0
9a95e33f,1,natural,8156,1709,6447,1500,6447,0.7904610102991663,12292.0,12293.0
9a95e33f,2,frac_0.67,8156,2661,5495,1500,5495,0.6737371260421775,13244.0,13245.0
9ab94eeb,1,natural,6372,1930,4442,1500,4442,0.697112366603892,12117.0,12118.0
9ab94eeb,2,frac_0.50,6372,3186,3186,1500,3186,0.5,13373.0,13374.0
9ad5410a,1,natural,5749,1544,4205,1500,4205,0.7314315533136198,13035.0,13036.0
9ad5410a,2,frac_0.35,5749,3737,2012,1500,2012,0.3499739085058271,15228.0,15229.0
9af1ffd0,1,natural,5454,1929,3525,1500,3525,0.6463146314631463,11884.0,11885.0
9af1ffd0,2,frac_0.73,5454,1490,3964,1500,3964,0.7268060139347268,11445.0,11446.0
9b5b61c1,1,natural,7215,1683,5532,1500,5532,0.7667359667359668,11943.0,11944.0
9b5b61c1,2,frac_0.80,7215,1475,5740,1500,5740,0.7955647955647955,11735.0,11736.0
9c211c53,1,natural,8842,1577,7265,1500,7265,0.8216466862700746,11130.0,11131.0
9c211c53,2,frac_0.73,8842,2416,6426,1500,6426,0.7267586518887129,11969.0,11970.0
9c350a6a,1,natural,7794,1742,6052,1500,6052,0.7764947395432384,12790.0,12791.0
9c350a6a,2,frac_0.80,7794,1593,6201,1500,6201,0.7956120092378753,12641.0,12642.0
9c8375f7,1,natural,5432,1758,3674,1500,3674,0.6763622974963182,12222.0,12223.0
9c8375f7,2,frac_0.15,5432,4617,815,815,815,0.15003681885125184,15081.0,15082.0
9d072e4c,1,natural,6798,1691,5107,1500,5107,0.7512503677552221,12952.0,12953.0
9d072e4c,2,frac_0.80,6798,1390,5408,1500,5408,0.7955280964989703,12651.0,12652.0
9d4272e3,1,natural,5771,1741,4030,1500,4030,0.698319182117484,13492.0,13493.0
9d4272e3,2,frac_0.73,5771,1577,4194,1500,4194,0.72673713394559,13328.0,13329.0
9d5e14d4,1,natural,6565,1165,5400,1500,5400,0.8225437928408226,11435.0,11436.0
9d5e14d4,2,frac_0.67,6565,2142,4423,1500,4423,0.6737242955064737,12412.0,12413.0
9da441ba,1,natural,7283,1500,5783,1500,5783,0.7940409172044487,12363.0,12364.0
9da441ba,2,frac_0.50,7283,3642,3641,1500,3641,0.4999313469724015,14505.0,14506.0
9dede370,1,natural,8057,1760,6297,1500,6297,0.7815564105746555,13162.0,13163.0
9dede370,2,frac_0.50,8057,4028,4029,1500,4029,0.5000620578379049,15430.0,15431.0
9def2eb2,1,natural,7750,1747,6003,1500,6003,0.7745806451612903,12736.0,12737.0
9def2eb2,2,frac_0.35,7750,5038,2712,1500,2712,0.34993548387096773,16027.0,16028.0
9df1b1f9,1,natural,6444,1743,4701,1500,4701,0.7295158286778398,13384.0,13385.0
9df1b1f9,2,frac_0.73,6444,1761,4683,1500,4683,0.7267225325884544,13402.0,13403.0
9dfff011,1,natural,6067,1748,4319,1500,4319,0.7118839624196472,12519.0,12520.0
9dfff011,2,frac_0.67,6067,1980,4087,1500,4087,0.6736443052579528,12751.0,12752.0
9e3e364d,1,natural,5809,1519,4290,1500,4290,0.7385092098467895,12910.0,12911.0
9e3e364d,2,frac_0.25,5809,4357,1452,1452,1452,0.24995696333275952,15748.0,15749.0
9efc812e,1,natural,6100,1650,4450,1500,4450,0.7295081967213115,12389.0,12390.0
9efc812e,2,frac_0.35,6100,3965,2135,1500,2135,0.35,14704.0,14705.0
9f0c7bae,1,natural,4040,1498,2542,1500,2542,0.6292079207920792,14070.0,14071.0
9f0c7bae,2,frac_0.15,4040,3434,606,606,606,0.15,16006.0,16007.0
a0383629,1,natural,7687,1855,5832,1500,5832,0.7586834916092103,12130.0,12131.0
a0383629,2,frac_0.73,7687,2100,5587,1500,5587,0.7268114999349551,12375.0,12376.0
a056d01e,1,natural,8292,1735,6557,1500,6557,0.7907621804148577,12625.0,12626.0
a056d01e,2,frac_0.67,8292,2706,5586,1500,5586,0.6736613603473227,13596.0,13597.0
a08d9e63,1,natural,5199,1514,3685,1500,3685,0.7087901519522986,11985.0,11986.0
a08d9e63,2,frac_0.35,5199,3379,1820,1500,1820,0.35006732063858437,13850.0,13851.0
a0b83014,1,natural,6873,1838,5035,1500,5035,0.7325767495998836,12433.0,12434.0
a0b83014,2,frac_0.15,6873,5842,1031,1031,1031,0.15000727484359086,16437.0,16438.0
a0e92ed6,1,natural,6446,1549,4897,1500,4897,0.7596959354638535,12893.0,12894.0
a0e92ed6,2,frac_0.80,6446,1318,5128,1500,5128,0.7955321129382563,12662.0,12663.0
a247e7cf,1,natural,7237,1563,5674,1500,5674,0.7840265303302474,11939.0,11940.0
a247e7cf,2,frac_0.15,7237,6151,1086,1086,1086,0.1500621804615172,16527.0,16528.0
a3518960,1,natural,6992,2025,4967,1500,4967,0.710383295194508,13451.0,13452.0
a3518960,2,frac_0.15,6992,5943,1049,1049,1049,0.15002860411899313,17369.0,17370.0
a3f71395,1,natural,7040,1497,5543,1500,5543,0.7873579545454545,13843.0,13844.0
a3f71395,2,frac_0.73,7040,1923,5117,1500,5117,0.7268465909090909,14269.0,14270.0
a4719920,1,natural,7495,1611,5884,1500,5884,0.7850567044696465,12810.0,12811.0
a4719920,2,frac_0.80,7495,1532,5963,1500,5963,0.7955970647098065,12731.0,12732.0
a48640d9,1,natural,6586,2054,4532,1500,4532,0.6881263285757668,13870.0,13871.0
a48640d9,2,frac_0.25,6586,4940,1646,1500,1646,0.24992408138475555,16756.0,16757.0
a4f989c2,1,natural,7024,1639,5385,1500,5385,0.7666571753986332,12132.0,12133.0
a4f989c2,2,frac_0.73,7024,1919,5105,1500,5105,0.7267938496583144,12412.0,12413.0
a5aa7973,1,natural,6449,1833,4616,1500,4616,0.7157698868041557,12112.0,12113.0
a5aa7973,2,frac_0.80,6449,1318,5131,1500,5131,0.7956272290277563,11597.0,11598.0
a5e6f7dc,1,natural,7331,1682,5649,1500,5649,0.7705633610694311,12257.0,12258.0
a5e6f7dc,2,frac_0.67,7331,2392,4939,1500,4939,0.6737143636611649,12967.0,12968.0
a612d5a0,1,natural,7160,1831,5329,1500,5329,0.7442737430167597,12132.0,12133.0
a612d5a0,2,frac_0.15,7160,6086,1074,1074,1074,0.15,16387.0,16388.0
a622ce4d,1,natural,8047,1749,6298,1500,6298,0.7826519199701752,12410.0,12411.0
a622ce4d,2,frac_0.50,8047,4024,4023,1500,4023,0.49993786504287313,14685.0,14686.0
a645da9a,1,natural,6766,1613,5153,1500,5153,0.7616021282885014,12856.0,12857.0
a645da9a,2,frac_0.80,6766,1383,5383,1500,5383,0.7955956251847472,12626.0,12627.0
a6f967fb,1,natural,7032,2362,4670,1500,4670,0.6641069397042093,14000.0,14001.0
a6f967fb,2,frac_0.67,7032,2295,4737,1500,4737,0.6736348122866894,13933.0,13934.0
a76db406,1,natural,6451,1779,4672,1500,4672,0.7242288017361649,12008.0,12009.0
a76db406,2,frac_0.15,6451,5483,968,968,968,0.15005425515423965,15712.0,15713.0
a7744f5b,1,natural,6017,1640,4377,1500,4377,0.7274389230513545,12184.0,12185.0
a7744f5b,2,frac_0.50,6017,3008,3009,1500,3009,0.5000830978893136,13552.0,13553.0
a783cc24,1,natural,3275,1386,1889,1500,1889,0.576793893129771,11726.0,11727.0
a783cc24,2,frac_0.25,3275,2456,819,819,819,0.2500763358778626,12796.0,12797.0
a79fd2e7,1,natural,6327,1923,4404,1500,4404,0.6960644855381698,13022.0,13023.0
a79fd2e7,2,frac_0.35,6327,4113,2214,1500,2214,0.34992887624466573,15212.0,15213.0
a7fc3e6b,1,natural,6378,1614,4764,1500,4764,0.7469426152398871,11804.0,11805.0
a7fc3e6b,2,frac_0.50,6378,3189,3189,1500,3189,0.5,13379.0,13380.0
a85bb86f,1,natural,5100,2001,3099,1500,3099,0.6076470588235294,12113.0,12114.0
a85bb86f,2,frac_0.25,5100,3825,1275,1275,1275,0.25,13937.0,13938.0
a85e4bc3,1,natural,5993,1412,4581,1500,4581,0.7643917904221592,11086.0,11087.0
a85e4bc3,2,frac_0.50,5993,2996,2997,1500,2997,0.500083430669114,12670.0,12671.0
a87433c9,1,natural,7460,1739,5721,1500,5721,0.7668900804289545,12817.0,12818.0
a87433c9,2,frac_0.25,7460,5595,1865,1500,1865,0.25,16673.0,16674.0
a8ed028a,1,natural,7310,1772,5538,1500,5538,0.7575923392612859,13961.0,13962.0
a8ed028a,2,frac_0.15,7310,6214,1096,1096,1096,0.14993160054719562,18403.0,18404.0
a959858c,1,natural,5770,1366,4404,1500,4404,0.7632582322357019,12441.0,12442.0
a959858c,2,frac_0.25,5770,4328,1442,1442,1442,0.24991334488734834,15403.0,15404.0
aa95015b,1,natural,5761,1461,4300,1500,4300,0.7463981947578545,12206.0,12207.0
aa95015b,2,frac_0.25,5761,4321,1440,1440,1440,0.24995660475611872,15066.0,15067.0
aaaf3c03,1,natural,4728,1731,2997,1500,2997,0.6338832487309645,12634.0,12635.0
aaaf3c03,2,frac_0.67,4728,1543,3185,1500,3185,0.6736463620981388,12446.0,12447.0
aaeffccb,1,natural,4586,1874,2712,1500,2712,0.5913650239860445,13217.0,13218.0
aaeffccb,2,frac_0.80,4586,937,3649,1500,3649,0.7956825119930222,12280.0,12281.0
ab18d3fc,1,natural,7337,1643,5694,1500,5694,0.7760665121984462,13218.0,13219.0
ab18d3fc,2,frac_0.35,7337,4769,2568,1500,2568,0.35000681477443096,16344.0,16345.0
ab3ced07,1,natural,6008,1758,4250,1500,4250,0.7073901464713716,13378.0,13379.0
ab3ced07,2,frac_0.67,6008,1960,4048,1500,4048,0.6737683089214381,13580.0,13581.0
ab6fe95d,1,natural,7424,1933,5491,1500,5491,0.7396282327586207,11267.0,11268.0
ab6fe95d,2,frac_0.50,7424,3712,3712,1500,3712,0.5,13046.0,13047.0
ac6f01d5,1,natural,6729,1725,5004,1500,5004,0.7436469014712439,13361.0,13362.0
ac6f01d5,2,frac_0.73,6729,1838,4891,1500,4891,0.7268539158864615,13474.0,13475.0
add9c322,1,natural,5519,1587,3932,1500,3932,0.7124479072295705,12058.0,12059.0
add9c322,2,frac_0.67,5519,1801,3718,1500,3718,0.6736727668055807,12272.0,12273.0
ae069086,1,natural,6741,1971,4770,1500,4770,0.7076101468624834,12215.0,12216.0
ae069086,2,frac_0.15,6741,5730,1011,1011,1011,0.14997774810858924,15974.0,15975.0
ae0784a8,1,natural,9171,1348,7823,1500,7823,0.8530149383927598,13084.0,13085.0
ae0784a8,2,frac_0.50,9171,4586,4585,1500,4585,0.4999454803183949,16322.0,16323.0
ae35f33a,1,natural,6469,2019,4450,1500,4450,0.6878961199567166,13759.0,13760.0
ae35f33a,2,frac_0.80,6469,1322,5147,1500,5147,0.795640748183645,13062.0,13063.0
ae8959c3,1,natural,6645,2127,4518,1500,4518,0.6799097065462754,11959.0,11960.0
ae8959c3,2,frac_0.67,6645,2168,4477,1500,4477,0.673739653875094,12000.0,12001.0
aed44918,1,natural,4020,1301,2719,1500,2719,0.6763681592039801,13568.0,13569.0
aed44918,2,frac_0.80,4020,822,3198,1500,3198,0.7955223880597015,13089.0,13090.0
aee6393a,1,natural,7146,1281,5865,1500,5865,0.8207388748950462,12010.0,12011.0
aee6393a,2,frac_0.25,7146,5360,1786,1500,1786,0.24993003078645395,16089.0,16090.0
af7a59ce,1,natural,4330,1306,3024,1500,3024,0.6983833718244804,12201.0,12202.0
af7a59ce,2,frac_0.15,4330,3680,650,650,650,0.15011547344110854,14575.0,14576.0
aff4e561,1,natural,7723,1697,6026,1500,6026,0.7802667357244594,11936.0,11937.0
aff4e561,2,frac_0.67,7723,2520,5203,1500,5203,0.6737019293020847,12759.0,12760.0
b04b58a3,1,natural,5229,1827,3402,1500,3402,0.6506024096385542,11959.0,11960.0
b04b58a3,2,frac_0.35,5229,3399,1830,1500,1830,0.3499713138267355,13531.0,13532.0
b0d42b0d,1,natural,6357,1386,4971,1500,4971,0.7819726285983954,12143.0,12144.0
b0d42b0d,2,frac_0.50,6357,3178,3179,1500,3179,0.5000786534528866,13935.0,13936.0
b0f53bf4,1,natural,4202,1447,2755,1500,2755,0.6556401713469776,13109.0,13110.0
b0f53bf4,2,frac_0.50,4202,2101,2101,1500,2101,0.5,13763.0,13764.0
b19b0395,1,natural,7196,1383,5813,1500,5813,0.8078098943857699,12080.0,12081.0
b19b0395,2,frac_0.50,7196,3598,3598,1500,3598,0.5,14295.0,14296.0
b1efb8a4,1,natural,7562,1564,5998,1500,5998,0.7931764083575774,13220.0,13221.0
b1efb8a4,2,frac_0.15,7562,6428,1134,1134,1134,0.14996032795556732,18084.0,18085.0
b32902c0,1,natural,5737,1929,3808,1500,3808,0.663761547847307,12248.0,12249.0
b32902c0,2,frac_0.73,5737,1567,4170,1500,4170,0.7268607286037999,11886.0,11887.0
b32e4903,1,natural,7420,1650,5770,1500,5770,0.7776280323450134,12246.0,12247.0
b32e4903,2,frac_0.67,7420,2421,4999,1500,4999,0.6737196765498652,13017.0,13018.0
b3388334,1,natural,7807,1727,6080,1500,6080,0.7787882669399258,12365.0,12366.0
b3388334,2,frac_0.67,7807,2547,5260,1500,5260,0.6737543230434225,13185.0,13186.0
b37fd114,1,natural,9786,1625,8161,1500,8161,0.833946454118128,12671.0,12672.0
b37fd114,2,frac_0.80,9786,2000,7786,1500,7786,0.7956264050684652,13046.0,13047.0
b38e3116,1,natural,7954,1743,6211,1500,6211,0.7808649735981896,13219.0,13220.0
b38e3116,2,frac_0.73,7954,2173,5781,1500,5781,0.7268041237113402,13649.0,13650.0
b4f37e6e,1,natural,4499,1507,2992,1500,2992,0.6650366748166259,12086.0,12087.0
b4f37e6e,2,frac_0.50,4499,2250,2249,1500,2249,0.4998888641920427,12829.0,12830.0
b56bc0aa,1,natural,7431,1829,5602,1500,5602,0.7538689274660207,12110.0,12111.0
b56bc0aa,2,frac_0.25,7431,5573,1858,1500,1858,0.2500336428475306,15854.0,15855.0
b585b4fa,1,natural,5999,1705,4294,1500,4294,0.715785964327388,12164.0,12165.0
b585b4fa,2,frac_0.25,5999,4499,1500,1500,1500,0.2500416736122687,14958.0,14959.0
b5aa9634,1,natural,8747,1421,7326,1500,7326,0.8375443009031668,13768.0,13769.0
b5aa9634,2,frac_0.15,8747,7435,1312,1312,1312,0.14999428375443008,19782.0,19783.0
b7974e66,1,natural,7170,1612,5558,1500,5558,0.7751743375174337,13232.0,13233.0
b7974e66,2,frac_0.15,7170,6094,1076,1076,1076,0.1500697350069735,17714.0,17715.0
b7cdcecb,1,natural,7620,1452,6168,1500,6168,0.8094488188976378,11932.0,11933.0
b7cdcecb,2,frac_0.25,7620,5715,1905,1500,1905,0.25,16195.0,16196.0
b7fea9ef,1,natural,5575,1709,3866,1500,3866,0.6934529147982063,11726.0,11727.0
b7fea9ef,2,frac_0.67,5575,1819,3756,1500,3756,0.6737219730941704,11836.0,11837.0
b85f7b06,1,natural,5453,1650,3803,1500,3803,0.6974142673757565,12909.0,12910.0
b85f7b06,2,frac_0.50,5453,2726,2727,1500,2727,0.5000916926462498,13985.0,13986.0
b881d27e,1,natural,5442,1433,4009,1500,4009,0.7366776920249908,12183.0,12184.0
b881d27e,2,frac_0.25,5442,4082,1360,1360,1360,0.24990812201396545,14832.0,14833.0
b95e7121,1,natural,7492,1186,6306,1500,6306,0.8416978109983982,11986.0,11987.0
b95e7121,2,frac_0.67,7492,2445,5047,1500,5047,0.6736518953550453,13245.0,13246.0
b977be4a,1,natural,7495,1578,5917,1500,5917,0.7894596397598399,12295.0,12296.0
b977be4a,2,frac_0.15,7495,6371,1124,1124,1124,0.14996664442961974,17088.0,17089.0
bb2cdd83,1,natural,5665,1840,3825,1500,3825,0.675198587819947,12206.0,12207.0
bb2cdd83,2,frac_0.15,5665,4815,850,850,850,0.1500441306266549,15181.0,15182.0
bb337fa0,1,natural,8216,1343,6873,1500,6873,0.8365384615384616,12349.0,12350.0
bb337fa0,2,frac_0.80,8216,1679,6537,1500,6537,0.7956426484907497,12685.0,12686.0
bb682ebd,1,natural,5931,1792,4139,1500,4139,0.6978587084808633,12109.0,12110.0
bb682ebd,2,frac_0.80,5931,1212,4719,1500,4719,0.7956499747091553,11529.0,11530.0
