Well_ID,Horizontal_Rows,Known_Rows,Prediction_Rows,Prediction_Percentage,Prediction_Start_MD,Last_Known_TVT,Prediction_Horizon_MD,Clean_Prediction_Boundary,Unexpected_Internal_Gaps,TVT_Input_Matches_TVT
d085e611,7852,1661,6191,78.84615384615384,11990.0,10911.490000000002,6190.0,True,False,True
d0a0e7b5,5423,1607,3816,70.36695555965333,12253.0,10903.08,3815.0,True,False,True
d0a43760,5502,1461,4041,73.44601962922573,12098.0,11180.53,4040.0,True,False,True
d0cb63ae,6859,1636,5223,76.14812654905963,11739.0,11044.69,5222.0,True,False,True
d114d9c2,7543,1337,6206,82.27495691369482,11933.0,10965.77,6205.0,True,False,True
d1457cc5,8443,1523,6920,81.9613881321805,11291.0,10704.67,6919.0,True,False,True
d1ecf309,7864,1696,6168,78.43336724313326,12126.0,11040.04,6167.0,True,False,True
d1ee630d,7879,1589,6290,79.832466048991,12227.0,11345.820000000002,6289.0,True,False,True
d217e0c5,5713,1875,3838,67.18011552599334,12779.0,11432.02,3837.0,True,False,True
d24ff243,7116,1475,5641,79.27206295671726,12124.0,11207.43,5640.0,True,False,True
d273674e,5738,1839,3899,67.9505054025793,13094.0,11954.09,3898.0,True,False,True
d2f3b1ab,7018,1437,5581,79.52408093473923,12179.0,11157.1,5580.0,True,False,True
d3df146b,7252,1465,5787,79.79867622724765,13001.0,12209.54,5786.0,True,False,True
d40f61d5,5880,1841,4039,68.69047619047619,12202.0,11201.06,4038.0,True,False,True
d41beaf2,6592,1839,4753,72.10254854368931,12276.0,11225.78,4752.0,True,False,True
d463e527,6991,2224,4767,68.18766986125017,13750.0,12211.240000000002,4766.0,True,False,True
d4f60a28,6435,1934,4501,69.94560994560995,13478.0,12546.48,4500.0,True,False,True
d50c649a,6548,1675,4873,74.41967012828344,13050.0,11914.25,4872.0,True,False,True
d543916f,6281,1482,4799,76.40503104601179,11885.0,10875.77,4798.0,True,False,True
d5df0ff5,5490,1458,4032,73.44262295081967,13135.0,12058.95,4031.0,True,False,True
d60430e6,4176,1665,2511,60.129310344827594,12198.0,11204.22,2510.0,True,False,True
d63196fe,5881,1371,4510,76.68763815677606,13089.0,12057.08,4509.0,True,False,True
d6c320d9,6946,1494,5452,78.49121796717536,12275.0,11167.64,5451.0,True,False,True
d6dd7330,7660,1467,6193,80.8485639686684,13125.0,11943.55,6192.0,True,False,True
d7ba4f9d,7771,1748,6023,77.50611246943765,13708.0,12606.42,6022.0,True,False,True
d7eb0be8,7208,1807,5401,74.93063263041066,13860.0,12730.83,5400.0,True,False,True
d84b621b,5746,1752,3994,69.50922380786633,12316.0,11205.51,3993.0,True,False,True
d90aa14c,12141,2123,10018,82.51379622765835,12122.0,10916.87,10017.0,True,False,True
d924e971,5308,2124,3184,59.984928409947244,13108.0,12029.45,3183.0,True,False,True
d9ae59b2,5150,1502,3648,70.83495145631068,12402.0,11039.17,3647.0,True,False,True
d9d6d94d,6660,1741,4919,73.85885885885885,13773.0,12625.34,4918.0,True,False,True
d9eca87b,7932,1559,6373,80.34543620776601,11804.0,10984.61,6372.0,True,False,True
da2d4d7c,3567,1453,2114,59.26548920661621,13007.0,12250.56,2113.0,True,False,True
da3bfe4e,7107,1558,5549,78.07795131560434,12020.0,10996.19,5548.0,True,False,True
da3cf798,7591,1747,5844,76.98590436042683,11849.0,10779.490000000002,5843.0,True,False,True
da940160,6792,1660,5132,75.55948174322734,12437.0,11367.19,5131.0,True,False,True
dafc88c3,7187,1615,5572,77.52887157367469,12363.0,11194.320000000002,5571.0,True,False,True
dbee6c86,9114,1745,7369,80.85363177529075,13651.0,12591.84,7368.0,True,False,True
dc5fbe29,6555,1352,5203,79.37452326468345,12650.0,12047.1,5202.0,True,False,True
dc7da28f,6672,1898,4774,71.55275779376498,11987.0,10955.19,4773.0,True,False,True
dc7f9757,6203,1843,4360,70.28857004675157,12320.0,11050.320000000002,4359.0,True,False,True
dd168de0,5095,1791,3304,64.84789008832188,11863.0,11002.35,3303.0,True,False,True
dd64382d,5058,1934,3124,61.76354290233294,12000.0,10824.14,3123.0,True,False,True
dd6bc5b2,5764,2162,3602,62.491325468424705,12217.0,11145.39,3601.0,True,False,True
dd7d638e,6046,1745,4301,71.1379424412835,12246.0,11194.27,4300.0,True,False,True
ddc790ff,6468,1742,4726,73.0674087816945,12610.0,11314.96,4725.0,True,False,True
df71d1ff,7879,1651,6228,79.04556415788807,12044.0,10959.0,6227.0,True,False,True
df73b8f3,7150,1839,5311,74.27972027972028,13572.0,12554.65,5310.0,True,False,True
df8290be,5675,1703,3972,69.99118942731278,12136.0,11220.64,3971.0,True,False,True
e0079ed1,5257,1786,3471,66.0262507133346,11897.0,10958.18,3470.0,True,False,True
e03b45fd,7083,1741,5342,75.42001976563603,13846.0,12806.71,5341.0,True,False,True
e0f36d98,6714,1738,4976,74.11379207625856,12515.0,11349.3,4975.0,True,False,True
e149204f,7549,1452,6097,80.76566432640084,11935.0,10965.53,6096.0,True,False,True
e14d641e,4978,1794,3184,63.961430293290476,12231.0,11231.85,3183.0,True,False,True
e161bd0c,4813,1864,2949,61.27155620195305,13320.0,12218.58,2948.0,True,False,True
e201fd6d,6912,1842,5070,73.35069444444444,13690.0,12517.570000000002,5069.0,True,False,True
e25f1537,5018,1841,3177,63.31207652451176,11829.0,10787.18,3176.0,True,False,True
e2fc7745,5343,1651,3692,69.09975669099757,12661.0,11981.26,3691.0,True,False,True
e32da4ec,6148,1459,4689,76.2687052700065,12801.0,11986.19,4688.0,True,False,True
e3b34f5b,7293,1838,5455,74.79775126833951,11984.0,10966.87,5454.0,True,False,True
e45a2a62,6697,1690,5007,74.76482006868747,12334.0,11212.01,5006.0,True,False,True
e46f4ef4,8930,1735,7195,80.57110862262039,13625.0,12487.9,7194.0,True,False,True
e4726608,6268,1535,4733,75.51052967453732,12708.0,11958.94,4732.0,True,False,True
e5864244,6037,1568,4469,74.02683452045719,13554.0,12725.62,4468.0,True,False,True
e5c92e59,5927,1632,4295,72.46499072043193,13548.0,12205.0,4294.0,True,False,True
e5ff9fd2,4198,1844,2354,56.07432110528823,13090.0,11760.83,2353.0,True,False,True
e6c55748,5959,1487,4472,75.04614868266488,12093.0,11215.64,4471.0,True,False,True
e730c32b,6469,1741,4728,73.08703045292935,12855.0,11366.070000000002,4727.0,True,False,True
e737965a,7694,1739,5955,77.39797244606187,12328.0,10935.88,5954.0,True,False,True
e748dd88,6264,1452,4812,76.81992337164752,13051.0,12028.33,4811.0,True,False,True
e7818f7a,6829,1458,5371,78.64987553082442,12293.0,11022.87,5370.0,True,False,True
e7c36e81,5655,2124,3531,62.44031830238727,12295.0,11191.13,3530.0,True,False,True
e7d0c1de,6455,1744,4711,72.98218435321456,12532.0,11319.1,4710.0,True,False,True
e85074c5,7236,1561,5675,78.42730790491984,12011.0,10992.31,5674.0,True,False,True
e97032ad,5654,2124,3530,62.433675274142196,12295.0,11191.16,3529.0,True,False,True
e9949a23,6407,1848,4559,71.15654752614327,13311.0,12051.17,4558.0,True,False,True
ea0b99b7,10939,1700,9239,84.45927415668709,13096.0,12518.2,9238.0,True,False,True
ea3a0e38,11794,1742,10052,85.22977785314568,12051.0,10951.42,10051.0,True,False,True
ea41324e,6839,1814,5025,73.47565433542916,12620.0,11356.37,5024.0,True,False,True
eabc711b,7314,1966,5348,73.12004375170905,13005.0,11869.94,5347.0,True,False,True
eac10e86,7501,1434,6067,80.88254899346754,11955.0,10950.3,6066.0,True,False,True
eafb863e,5317,1749,3568,67.10551062629303,12240.0,11189.63,3567.0,True,False,True
eb06a4e7,6379,1844,4535,71.0926477504311,12872.0,11373.76,4534.0,True,False,True
eb640a35,7782,1745,6037,77.57645849396042,11878.0,10862.51,6036.0,True,False,True
eb934281,7812,1841,5971,76.43369175627241,13117.0,11944.54,5970.0,True,False,True
eba6605e,5719,1309,4410,77.11138310893513,11927.0,11280.47,4409.0,True,False,True
ebe69318,6718,1742,4976,74.06966359035427,12030.0,11178.59,4975.0,True,False,True
ec0d597b,6452,1836,4616,71.54370737755734,12014.0,10936.98,4615.0,True,False,True
ec13af42,7362,1900,5462,74.19179570768813,13334.0,12212.5,5461.0,True,False,True
ecdab904,8176,2029,6147,75.1834637964775,13363.0,12169.8,6146.0,True,False,True
ecdaf714,8240,1648,6592,80.0,11914.0,11013.31,6591.0,True,False,True
ed6436d6,5027,2082,2945,58.5836482991844,13280.0,12230.94,2944.0,True,False,True
ed6e6e54,7385,1337,6048,81.8957345971564,13120.0,11946.18,6047.0,True,False,True
edf885a3,4863,1746,3117,64.09623689080814,13417.0,12280.14,3116.0,True,False,True
ee0300f7,6161,1617,4544,73.75426067196884,13442.0,12528.47,4543.0,True,False,True
ee288beb,6190,1552,4638,74.92730210016155,11672.0,11020.51,4637.0,True,False,True
ee4aecac,6596,1331,5265,79.82110369921165,12502.0,11746.45,5264.0,True,False,True
eeda36f5,6198,1401,4797,77.39593417231364,13798.0,12811.97,4796.0,True,False,True
eeed308d,5503,1604,3899,70.852262402326,12184.0,11191.81,3898.0,True,False,True
ef04658e,5664,1560,4104,72.45762711864407,11833.0,10775.26,4103.0,True,False,True
ef8e3ed0,6637,1413,5224,78.71026065993672,13069.0,12120.11,5223.0,True,False,True
efde6ac3,6220,1661,4559,73.29581993569133,11990.0,10911.490000000002,4558.0,True,False,True
efe96181,5464,1452,4012,73.42606149341142,11549.0,10791.62,4011.0,True,False,True
f0188a48,6139,1969,4170,67.9263723733507,12552.0,11404.72,4169.0,True,False,True
f021b650,5610,1871,3739,66.64884135472371,13419.0,12134.52,3738.0,True,False,True
f03f10fe,5823,1678,4145,71.18323888030224,12202.0,11208.85,4144.0,True,False,True
f053a1b9,5952,1844,4108,69.01881720430107,13410.0,12275.3,4107.0,True,False,True
f074d277,3868,1415,2453,63.41778697001034,13364.0,12010.52,2452.0,True,False,True
f07d7037,7688,2125,5563,72.35952133194588,13401.0,12125.35,5562.0,True,False,True
f08774c3,5645,1745,3900,69.08768821966342,13130.0,12038.4,3899.0,True,False,True
f140c2fa,6024,1942,4082,67.76228419654714,13415.0,12058.27,4081.0,True,False,True
f16e25e3,6585,1934,4651,70.63022019741837,12092.0,10879.39,4650.0,True,False,True
f2d4c8c9,7908,1659,6249,79.02124430955993,12043.0,10928.72,6248.0,True,False,True
f321a31c,6555,1414,5141,78.42868039664378,13490.0,12545.08,5140.0,True,False,True
f40cd091,6776,1610,5166,76.2396694214876,12988.0,11899.75,5165.0,True,False,True
f439a621,4695,1874,2821,60.08519701810437,12266.0,11021.37,2820.0,True,False,True
f49fdea3,7027,1636,5391,76.71837199373843,13480.0,12101.06,5390.0,True,False,True
f4d12d23,5448,1747,3701,67.93318649045521,12224.0,11200.91,3700.0,True,False,True
f56d3ace,7383,1951,5432,73.57442773940133,12691.0,11311.69,5431.0,True,False,True
f5859199,7438,1648,5790,77.84350631890294,13437.0,12242.62,5789.0,True,False,True
f5d8aab6,6576,2132,4444,67.57907542579076,12305.0,11043.71,4443.0,True,False,True
f631da6e,5604,1511,4093,73.03711634546752,12240.0,11173.25,4092.0,True,False,True
f6824bb0,6864,1849,5015,73.06235431235432,12176.0,11225.11,5014.0,True,False,True
f6bc699b,5501,1749,3752,68.20578076713325,11970.0,10982.67,3751.0,True,False,True
f6d009f4,8003,1288,6715,83.90603523678621,11254.0,11001.490000000002,6714.0,True,False,True
f72b268f,7918,1514,6404,80.87900985097247,11653.0,11037.92,6403.0,True,False,True
f8662c22,6957,1528,5429,78.0365099899382,12547.0,11705.46,5428.0,True,False,True
f88ddb26,6585,1595,4990,75.77828397873955,12933.0,12186.8,4989.0,True,False,True
f8afa78a,7367,1335,6032,81.87864802497624,11837.0,10968.070000000002,6031.0,True,False,True
f8f59188,6740,1933,4807,71.32047477744807,12338.0,11308.97,4806.0,True,False,True
f9fc81aa,7113,1515,5598,78.70097005482918,12203.0,11178.46,5597.0,True,False,True
fa16d114,6928,1242,5686,82.07274826789839,11911.0,10954.6,5685.0,True,False,True
fa31da94,6681,1654,5027,75.2432270618171,12782.0,12189.97,5026.0,True,False,True
fa667be2,8798,1502,7296,82.9279381677654,13771.0,12590.22,7295.0,True,False,True
fae0c593,6147,1744,4403,71.62843663575728,11979.0,10875.63,4402.0,True,False,True
fb03ae90,8129,1698,6431,79.11182187230902,12330.0,11478.2,6430.0,True,False,True
fb0904bd,5087,1906,3181,62.531944171417344,12108.0,10968.85,3180.0,True,False,True
fb3848a1,7859,1940,5919,75.31492556304873,12327.0,10937.11,5918.0,True,False,True
fb73b13a,7465,1825,5640,75.55257870060281,11856.0,10797.7,5639.0,True,False,True
fba7683c,2058,1651,407,19.776482021379984,12888.0,11857.08,406.0,True,False,True
fbd68d27,8552,1723,6829,79.85266604303088,12313.0,11231.63,6828.0,True,False,True
fc03f21f,6202,1399,4803,77.44276039987102,12456.0,11887.91,4802.0,True,False,True
fc0d20b2,5308,1354,3954,74.49133383571966,11763.0,10796.320000000002,3953.0,True,False,True
fcfcc902,4665,1874,2791,59.82851018220793,12498.0,11414.16,2790.0,True,False,True
fd3b4faa,6956,1934,5022,72.19666474985624,12435.0,11338.92,5021.0,True,False,True
fd710aea,5960,1743,4217,70.75503355704697,13305.0,12161.08,4216.0,True,False,True
fd8f77fa,6756,1484,5272,78.03433984606276,12155.0,11380.16,5271.0,True,False,True
fde20ecf,6386,1719,4667,73.0817413091137,12931.0,12023.39,4666.0,True,False,True
fdfd57da,7364,2128,5236,71.10266159695817,12534.0,11367.820000000002,5235.0,True,False,True
febb4411,6275,2028,4247,67.6812749003984,13675.0,12613.23,4246.0,True,False,True
fef8af96,5068,1242,3826,75.4932912391476,11767.0,11042.3,3825.0,True,False,True
ff0aea78,4976,1715,3261,65.53456591639872,12973.0,11721.43,3260.0,True,False,True
ff8bb73a,7670,1743,5927,77.27509778357235,12185.0,11211.820000000002,5926.0,True,False,True
ffefef30,6421,1851,4570,71.17271453044697,13810.0,12762.570000000002,4569.0,True,False,True
