Well_ID,Typewell_Rows,Horizontal_Rows,Known_Rows,Prediction_Rows,Prediction_Percentage,Prediction_Start_MD,Last_Known_MD,Last_Known_TVT,Final_TVT,Delta_TVT_LastKnown_to_Final,Abs_Delta_TVT,Prediction_Horizon_MD,TVT_Change_Per_MD,Clean_Prediction_Boundary,Unexpected_Internal_Gaps,TVT_Input_Matches_TVT,MD_Min,MD_Max,Median_MD_Step,MD_Is_Monotonic,X_Min,X_Max,Y_Min,Y_Max,Z_Min,Z_Max,Typewell_TVT_Min,Typewell_TVT_Max,Typewell_TVT_Range,Typewell_GR_Min,Typewell_GR_Max,Median_Typewell_TVT_Step,Typewell_TVT_Is_Monotonic,Horizontal_TVT_Min,Horizontal_TVT_Max,Horizontal_TVT_Range,Pred_Region_TVT_Min,Pred_Region_TVT_Max,Coverage_Lower_Margin,Coverage_Upper_Margin,Pred_Coverage_Lower_Margin,Pred_Coverage_Upper_Margin,Typewell_Covers_Horizontal_TVT,Typewell_Covers_Prediction_TVT,Coverage_Category,GR_Missing_Percentage,Prediction_GR_Missing_Percentage,Longest_GR_Missing_Run,Geology_Missing_Percentage,Formation_Missing_Percentage,Z_TVT_Correlation,GR_TVT_Correlation,Prefix_Slope_Last_10,Prefix_Slope_Last_50,Prefix_Slope_Last_100,Typewell_Duplicate_Rows,Horizontal_Duplicate_Rows
944f36b9,1227,6035,1405,4630,76.71913835956919,11825.0,11824.0,10850.3,10857.83,7.530000000000655,7.530000000000655,4629.0,0.0016267012313676075,True,False,True,10420.0,16454.0,1.0,True,2998625.46,3000575.79,1122296.72,1127700.18,-9048.97,-8323.15,10343.59,10956.570000000002,612.9800000000014,22.9,152.86,0.5,True,10355.97,10861.01,505.0400000000009,10849.0,10861.01,12.3799999999992,95.56000000000131,505.40999999999985,95.56000000000131,True,True,complete,15.75807787903894,15.831533477321813,11,4.400977995110025,0.0,-0.8965062256025265,0.23327070612623949,0.02375757575767736,0.023585594237758783,0.023781518151813914,0,0
94d813a4,1927,6591,1744,4847,73.53967531482324,13846.0,13845.0,12740.53,12685.66,-54.8700000000008,54.8700000000008,4846.0,-0.01132274040445745,True,False,True,12102.0,18692.0,1.0,True,3018892.24,3022165.67,1081657.88,1086773.67,-10655.59,-9923.43,11910.45,12873.45,963.0,34.36,207.01,0.5,True,11922.76,12740.58,817.8199999999997,12679.14,12740.58,12.30999999999949,132.8700000000008,768.6899999999987,132.8700000000008,True,True,complete,26.612046730389928,28.636269857643903,18,44.47327451997924,0.0,-0.9127115760487928,-0.23068502397163168,0.0015151515152047926,0.015245138055218594,0.03304410441044715,0,0
95b559e7,2029,4638,1751,2887,62.2466580422596,13018.0,13017.0,11940.93,11949.070000000002,8.140000000001237,8.140000000001237,2886.0,0.002820512820513249,True,False,True,11267.0,15904.0,1.0,True,3023611.68,3023632.03,1117086.9,1121230.67,-9955.96,-9114.13,11167.95,12181.95,1014.0,34.4,156.51999999999998,0.5,True,11180.13,11969.070000000002,788.9400000000023,11940.97,11969.070000000002,12.179999999998472,212.8799999999992,773.0199999999986,212.8799999999992,True,True,complete,22.984044846916774,30.23900242466228,13,40.01971414489896,0.0,-0.9930779906109611,-0.49655777784059035,0.036969696969700795,0.032652581032399576,0.023642064206425964,0,0
95c8427f,1926,8051,1716,6335,78.68587753074152,12126.0,12125.0,11218.09,11198.9,-19.19000000000051,19.19000000000051,6334.0,-0.003029681086201533,True,False,True,10410.0,18460.0,1.0,True,2910102.0,2914922.43,1038222.06,1043994.32,-9160.21,-8374.45,10388.820000000002,11350.94,962.119999999999,45.46,226.9,0.5,True,10401.13,11218.61,817.4800000000014,11178.16,11218.08,12.309999999997672,132.32999999999993,789.3399999999983,132.86000000000058,True,True,complete,18.53185939634828,19.984214680347275,9,38.62928348909657,0.0,-0.9193630367508259,-0.39032741359712286,-0.013454545454835034,-0.009786314525799348,-0.00015769576958684525,0,0
96936c22,1985,4997,1651,3346,66.9601761056634,13138.0,13137.0,12087.070000000002,12095.27,8.199999999998909,8.199999999998909,3345.0,0.0024514200298950397,True,False,True,11487.0,16483.0,1.0,True,3005340.56,3008515.61,1087246.91,1090434.03,-9956.73,-9260.5,11374.95,12366.95,992.0,31.86,215.44,0.5,True,11387.37,12097.61,710.2399999999998,12082.990000000002,12097.61,12.420000000000073,269.34000000000015,708.0400000000009,269.34000000000015,True,True,complete,17.37042225335201,20.23311416616856,8,48.413098236775824,0.0,-0.9769028823634884,-0.8451922860357828,-0.026666666666452822,-0.03170660264107749,-0.02907488748875841,0,0
96ae5806,1906,11527,1688,9839,85.35612041294353,13126.0,13125.0,12120.820000000002,12114.2,-6.6200000000008,6.6200000000008,9838.0,-0.0006729009961375077,True,False,True,11438.0,22964.0,1.0,True,2991745.18,2995735.73,1062127.36,1072333.67,-10292.91,-9143.95,11326.95,12279.45,952.5,30.84,157.13,0.5,True,11339.42,12125.4,785.9799999999996,12099.490000000002,12125.4,12.469999999999345,154.0500000000011,772.5400000000009,154.0500000000011,True,True,complete,55.2181833955062,55.2393535928448,44,42.65477439664218,0.0,-0.8275034472040658,-0.4307068203847813,0.012242424242342993,0.011806482592999497,0.013159375937589196,0,0
96b7eea1,2009,6078,1746,4332,71.27344521224087,12227.0,12226.0,11126.92,11140.1,13.180000000000291,13.180000000000291,4331.0,0.0030431770953591067,True,False,True,10481.0,16558.0,1.0,True,2983767.58,2986891.51,1108148.94,1112742.22,-8969.37,-8213.48,10307.55,11311.5,1003.9500000000007,33.05,256.22,0.5,True,10319.75,11142.61,822.8600000000006,11126.98,11142.61,12.200000000000728,168.88999999999942,819.4300000000003,168.88999999999942,True,True,complete,37.61105626850938,38.55032317636196,13,41.46341463414634,0.0,-0.8922209696084482,-0.21277001737301451,0.05999999999982089,0.058907563025200296,0.05753663366336422,0,0
9719aa04,1955,6665,1794,4871,73.08327081770443,12026.0,12025.0,10958.39,10965.7,7.31000000000131,7.31000000000131,4870.0,0.0015010266940454434,True,False,True,10232.0,16896.0,1.0,True,3005703.76,3007149.24,1129409.16,1135310.41,-8955.36,-8169.17,10145.45,11122.45,977.0,38.91,273.82,0.5,True,10157.78,10972.06,814.2799999999988,10948.43,10972.06,12.329999999999927,150.39000000000124,802.9799999999996,150.39000000000124,True,True,complete,4.0960240060015005,4.3112297269554505,9,42.35294117647059,0.0,-0.8794398403346594,-0.597066263371608,0.0056969696967154445,0.008090756302510082,0.010687548754886863,0,0
974802e7,7953,7537,1694,5843,77.52421387820088,11225.0,11224.0,10092.6,10124.85,32.25,32.25,5842.0,0.005520369736391647,True,False,True,9531.0,17067.0,1.0,True,2867162.7,2871902.38,1046477.04,1051867.62,-8117.610000000001,-7502.209999999999,9441.65,10236.85,795.2000000000007,23.12,193.59,0.1000000000003638,True,9454.19,10126.28,672.0900000000001,10072.61,10126.28,12.540000000000873,110.56999999999971,630.960000000001,110.56999999999971,True,True,complete,56.361947724558846,56.76878315933595,14,20.294228592983778,0.0,-0.6581211365368076,-0.05310082143601212,0.011818181818060856,0.026752460984438967,0.043893309330937096,0,0
97cd5bf9,1776,5099,1650,3449,67.64071386546382,11867.0,11866.0,10823.5,10840.71,17.209999999999127,17.209999999999127,3448.0,0.004991299303944062,True,False,True,10217.0,15315.0,1.0,True,2954546.08,2957539.34,1086281.93,1089798.58,-8668.17,-7974.48,10076.47,10963.71,887.2399999999998,24.5,198.91,0.5,True,10088.84,10840.71,751.869999999999,10814.9,10840.71,12.3700000000008,123.0,738.4300000000003,123.0,True,True,complete,60.600117670131404,63.32270223253117,21,36.82432432432432,0.0,-0.9318980307772897,-0.47682180027030235,-2.064655389628415e-13,-0.001359423769516071,-0.001946774677469082,0,0
98177ced,2573,6789,2017,4772,70.29017528354692,13703.0,13702.0,12663.64,12659.36,-4.279999999998836,4.279999999998836,4771.0,-0.0008970865646612525,True,False,True,11686.0,18474.0,1.0,True,3034005.34,3038450.86,1091349.05,1095632.68,-10622.58,-9577.75,11690.88,12976.83,1285.9500000000007,29.43,241.94,0.5,True,11703.43,12686.490000000002,983.0600000000013,12650.67,12672.54,12.550000000001091,290.3399999999983,959.7900000000009,304.28999999999905,True,True,complete,4.10958904109589,4.463537300922045,2,56.23785464438399,0.0,-0.9872174938444112,-0.7781407759714073,-0.13200000000032955,-0.05754621848737633,-0.04010609060903999,0,0
9896fc0b,1550,5109,1514,3595,70.36602074770015,11984.0,11983.0,10977.98,10934.490000000002,-43.48999999999796,43.48999999999796,3594.0,-0.012100723427934881,True,False,True,10470.0,15578.0,1.0,True,2929035.86,2932138.66,1052194.22,1055799.35,-9056.61,-8301.46,10370.87,11145.28,774.4099999999999,23.41,153.88,0.5,True,10383.34,10986.89,603.5499999999993,10934.18,10986.89,12.469999999999345,158.39000000000124,563.3099999999995,158.39000000000124,True,True,complete,37.87433940105696,39.72183588317107,9,24.516129032258064,0.0,-0.9376223383372875,-0.3407257483419296,0.021515151515451646,0.019462665066009622,0.020111851185116863,0,0
98bc6f66,1816,7720,1657,6063,78.5362694300518,11940.0,11939.0,10947.31,10946.820000000002,-0.48999999999796273,0.48999999999796273,6062.0,-8.083140877564545e-05,True,False,True,10283.0,18002.0,1.0,True,2878901.07,2883665.37,1019878.92,1025347.22,-8883.97,-8212.93,10203.13,11110.62,907.4900000000016,38.67,221.13,0.5,True,10215.64,10973.23,757.5900000000001,10946.820000000002,10973.23,12.510000000000218,137.39000000000124,743.6900000000023,137.39000000000124,True,True,complete,42.27979274611399,42.734619825169055,10,34.030837004405285,0.0,-0.8611050575587007,-0.18398483542748473,0.002424242423788574,-0.0018343337334966706,0.0010626462646123728,0,0
992c99e8,1977,6740,1836,4904,72.75964391691396,12611.0,12610.0,11389.55,11368.67,-20.8799999999992,20.8799999999992,4903.0,-0.004258617173159127,True,False,True,10775.0,17514.0,1.0,True,3006328.15,3006490.34,1116403.61,1122600.25,-9407.87,-8627.18,10549.92,11537.41,987.4899999999998,28.58,224.14,0.5,True,10562.42,11394.47,832.0499999999993,11363.48,11393.87,12.5,142.9400000000005,813.5599999999995,143.53999999999905,True,True,complete,34.97032640949555,37.86704730831974,13,38.89731917046029,0.0,-0.9337285972428486,-0.16434245189481728,-0.0038181818180604613,-0.0030040816326232112,-0.007458145814581652,0,0
992ce078,2061,4661,1782,2879,61.7678609740399,12725.0,12724.0,11989.02,11982.02,-7.0,7.0,2878.0,-0.002432244614315497,True,False,True,10943.0,15603.0,1.0,True,2908581.46,2912225.58,1016938.21,1018865.79,-9717.77,-8951.31,11172.95,12202.95,1030.0,18.53,317.9,0.5,True,11185.47,12006.43,820.960000000001,11978.78,11989.96,12.519999999998618,196.52000000000044,805.8299999999999,212.9900000000016,True,True,complete,4.119287706500751,3.8555053838138247,4,0.0,0.0,-0.975642084006741,-0.597097553707569,-0.005151515151147651,-0.0032240096038088613,-0.008301650164984662,0,0
99529c45,830,7591,1751,5840,76.933210380714,12204.0,12203.0,11155.73,11148.38,-7.350000000000364,7.350000000000364,5839.0,-0.0012587771878746984,True,False,True,10453.0,18043.0,1.0,True,2893691.7,2898356.66,1023115.21,1028442.23,-9164.25,-8388.31,10358.45,11187.45,829.0,42.29,152.07999999999998,1.0,True,10370.73,11162.56,791.8299999999999,11125.37,11155.7,12.279999999998836,24.890000000001237,766.9200000000001,31.75,True,True,complete,53.68199183243314,56.695205479452056,15,43.97590361445783,0.0,-0.9261554630335933,-0.3809072350220205,-0.03054545454533605,-0.029033853541382517,-0.029809780978108956,0,0
995ff498,1618,6127,1601,4526,73.86975681410152,12174.0,12173.0,11214.69,11196.89,-17.80000000000109,17.80000000000109,4525.0,-0.003933701657458805,True,False,True,10573.0,16699.0,1.0,True,2903034.23,2906802.09,1034335.89,1038722.28,-9175.7,-8557.62,10557.95,11366.45,808.5,22.82,168.04,0.5,True,10570.18,11224.21,654.0299999999988,11196.89,11224.21,12.229999999999563,142.2400000000016,638.9399999999987,142.2400000000016,True,True,complete,52.342092377999016,56.27485638532921,17,25.339925834363413,0.0,-0.8887833383358017,-0.07757812248905172,-5.745703232480818e-13,-0.004495558223329102,-0.0031461146114672794,0,0
999daf80,1796,5439,1875,3564,65.52675124103695,12218.0,12217.0,11143.92,11142.05,-1.8700000000008004,1.8700000000008004,3563.0,-0.0005248386191413978,True,False,True,10343.0,15781.0,1.0,True,2914583.97,2917692.62,1045034.95,1048848.61,-9031.54,-8317.05,10453.81,11350.94,897.130000000001,45.46,226.9,0.5,True,10466.18,11153.73,687.5499999999993,11141.43,11153.73,12.3700000000008,197.21000000000095,687.6200000000008,197.21000000000095,True,True,complete,8.310351167494025,8.052749719416386,3,34.18708240534521,0.0,-0.9555735083294954,-0.48738470603526696,0.008727272727453108,0.004776950780308657,0.00752913291329487,0,0
9a6b0392,1918,5802,1547,4255,73.33678042054464,11660.0,11659.0,10626.66,10610.79,-15.869999999998981,15.869999999998981,4254.0,-0.003730606488011044,True,False,True,10113.0,15914.0,1.0,True,2997231.52,2999044.31,1122430.26,1127555.4,-8740.3,-7923.959999999999,9998.1,10956.570000000002,958.4700000000012,22.9,177.14999999999998,0.5,True,10010.61,10630.23,619.619999999999,10610.79,10630.23,12.510000000000218,326.34000000000196,612.6900000000005,326.34000000000196,True,True,complete,48.345398138572904,50.293772032902474,31,38.84254431699687,0.0,-0.933534766964266,-0.9043032931967259,0.046727272727305674,0.05252100840335818,0.05356957695769853,0,0
9a8ae0d6,3255,7835,1541,6294,80.33184428844926,13087.0,13086.0,11951.2,11964.27,13.069999999999709,13.069999999999709,6293.0,0.0020769108533290497,True,False,True,11546.0,19380.0,1.0,True,3007235.75,3010565.05,1098341.73,1104966.96,-9985.9,-9339.36,11343.45,12156.95,813.5,27.79,203.62,0.25,True,11355.97,11964.27,608.3000000000011,11937.45,11964.27,12.519999999998618,192.6800000000003,594.0,192.6800000000003,True,True,complete,49.72559029993619,51.11217032094058,20,27.557603686635947,0.0,-0.8014352277541713,-0.6653393621119992,-0.041515151514756675,-0.042600720288129945,-0.043565016501648554,0,0
9a95e33f,2102,8156,1709,6447,79.04610102991663,12293.0,12292.0,11500.37,11490.26,-10.110000000000582,10.110000000000582,6446.0,-0.001568414520633041,True,False,True,10584.0,18739.0,1.0,True,2887033.13,2888902.3,1007434.37,1014744.16,-9406.41,-8542.38,10600.95,11651.45,1050.5,24.66,211.09,0.5,True,10613.2,11506.64,893.4399999999987,11447.62,11500.42,12.25,144.8100000000013,846.6700000000001,151.03000000000065,True,True,complete,13.376655223148603,15.32495734450132,54,0.0,0.0,-0.9282541128099241,-0.27216787558328903,0.004424242424554741,0.006280432172841489,0.0028907290729053518,0,0
9ab94eeb,2030,6372,1930,4442,69.7112366603892,12118.0,12117.0,10983.39,10966.94,-16.44999999999891,16.44999999999891,4441.0,-0.003704120693537246,True,False,True,10188.0,16559.0,1.0,True,2919155.46,2923030.99,1049444.3,1053755.86,-8997.38,-8126.790000000001,10130.96,11145.28,1014.3200000000015,23.41,153.88,0.5,True,10143.36,10991.87,848.5100000000002,10966.94,10991.87,12.400000000001455,153.40999999999985,835.9800000000014,153.40999999999985,True,True,complete,50.470809792843696,53.489419180549305,19,42.364532019704434,0.0,-0.9263704560527167,-0.4798185743041411,-0.008545454545403987,0.009779591836751261,0.007130993099311061,0,0
9ad5410a,1267,5749,1544,4205,73.14315533136198,13036.0,13035.0,11901.570000000002,11887.5,-14.070000000001528,14.070000000001528,4204.0,-0.0033468125594675376,True,False,True,11492.0,17240.0,1.0,True,3002094.53,3004110.0,1104171.82,1109316.33,-9771.57,-9320.82,11418.89,12051.84,632.9500000000007,32.93,238.11,0.5,True,11431.34,11922.0,490.65999999999985,11887.5,11906.9,12.450000000000728,129.84000000000015,468.6100000000006,144.9400000000005,True,True,complete,8.053574534701688,8.014268727705113,3,5.05130228887135,0.0,-0.53271458247241,0.16899599213541508,-0.0494545454540721,-0.05598847539020314,-0.05844326432643967,0,0
9ae248be,1292,6655,1384,5271,79.20360631104433,13847.0,13846.0,12761.03,12769.17,8.139999999999418,8.139999999999418,5270.0,0.0015445920303604208,True,False,True,12463.0,19117.0,1.0,True,2946783.3,2949817.63,1014924.58,1020662.05,-10709.94,-10329.94,12336.45,12981.95,645.5,28.29,160.94,0.5,True,12348.87,12772.08,423.2099999999991,12746.11,12772.08,12.420000000000073,209.8700000000008,409.65999999999985,209.8700000000008,True,True,complete,29.842223891810672,32.024283817112504,23,13.69969040247678,0.0,-0.2141076728064424,-0.007908666536910334,-0.007515151515083372,-0.009837214885953271,-0.010541434143410607,0,0
9af1ffd0,1979,5454,1929,3525,64.63146314631463,11885.0,11884.0,10813.69,10781.4,-32.29000000000087,32.29000000000087,3524.0,-0.009162883087400929,True,False,True,9956.0,15409.0,1.0,True,2949661.06,2952800.95,1081859.12,1085640.11,-8596.86,-7796.94,9974.97,10963.71,988.7399999999998,24.5,198.91,0.5,True,9987.34,10816.44,829.1000000000004,10781.4,10814.2,12.3700000000008,147.26999999999862,806.4300000000003,149.5099999999984,True,True,complete,6.215621562156215,5.446808510638298,5,43.30469934310258,0.0,-0.9394397238350265,-0.4145910228651333,0.0025454545454540864,0.0021815126050585237,0.0011192319231803794,0,0
9b5b61c1,1928,7215,1683,5532,76.67359667359668,11944.0,11943.0,11132.91,11141.03,8.1200000000008,8.1200000000008,5531.0,0.0014680889531731695,True,False,True,10261.0,17475.0,1.0,True,2971473.81,2975890.57,1090960.18,1095891.26,-9030.45,-8031.75,10348.05,11311.5,963.4500000000007,33.05,256.22,0.5,True,10360.52,11147.09,786.5699999999997,11128.15,11147.09,12.470000000001164,164.40999999999985,780.1000000000004,164.40999999999985,True,True,complete,11.143451143451145,9.399855386840203,29,39.004149377593365,0.0,-0.9583176639823594,-0.33092322819843834,-0.005575757575522426,-0.0065786314526047685,0.0009942994299378697,0,0
9b9e3b49,1952,6875,1757,5118,74.44363636363637,12901.0,12900.0,11913.23,11905.29,-7.93999999999869,7.93999999999869,5117.0,-0.0015516904436190522,True,False,True,11144.0,18018.0,1.0,True,3008422.72,3008720.85,1110262.27,1116560.94,-9751.19,-8950.99,11076.4,12051.84,975.4400000000005,32.93,238.11,0.5,True,11088.92,11922.4,833.4799999999996,11894.43,11922.4,12.520000000000437,129.4400000000005,818.0300000000007,129.4400000000005,True,True,complete,52.69818181818182,57.75693630324346,21,38.37090163934426,0.0,-0.8529824738786617,-0.2327603393870886,-0.0348484848482638,-0.038442256902773496,-0.02551875187519838,0,0
9bd2bba3,2110,9092,1653,7439,81.81918169819622,13557.0,13556.0,12524.19,12527.94,3.75,3.75,7438.0,0.0005041677870395268,True,False,True,11904.0,20995.0,1.0,True,3005988.57,3009604.71,1074407.48,1082230.5,-10338.98,-9624.33,11694.45,12748.95,1054.5,29.71,233.85,0.5,True,11706.71,12546.64,839.9300000000003,12524.23,12546.64,12.2599999999984,202.3100000000013,829.7799999999988,202.3100000000013,True,True,complete,3.7835459744830624,3.7639467670385804,3,48.72037914691943,0.0,-0.7813560334183017,-0.26214943377024663,0.03575757575691409,0.03617959183677416,0.03698463846384117,0,0
9c211c53,7874,8842,1577,7265,82.16466862700746,11131.0,11130.0,10075.14,10063.570000000002,-11.56999999999789,11.56999999999789,7264.0,-0.0015927863436120443,True,False,True,9554.0,18395.0,1.0,True,2865593.84,2871154.16,1045835.71,1052174.14,-8117.280000000001,-7500.780000000001,9449.55,10236.85,787.3000000000011,23.12,193.59,0.1000000000003638,True,9462.08,10092.69,630.6100000000006,10063.08,10088.11,12.530000000000655,144.15999999999985,613.5300000000007,148.73999999999978,True,True,complete,47.76068762723366,48.02477632484515,14,19.494538989077977,0.0,-0.5633560384554231,-0.08745054153430822,-0.0185454545452029,-0.017463145258135065,-0.012853525352519123,0,0
9c350a6a,2036,7794,1742,6052,77.64947395432384,12791.0,12790.0,11396.990000000002,11386.23,-10.760000000002037,10.760000000002037,6051.0,-0.0017782184762852482,True,False,True,11049.0,18842.0,1.0,True,2996418.2,2999106.41,1094811.19,1101565.03,-9675.78,-8814.78,10577.42,11594.55,1017.1299999999992,27.21,224.46,0.5,True,10589.48,11429.29,839.8100000000013,11386.23,11429.29,12.05999999999949,165.2599999999984,808.8099999999995,165.2599999999984,True,True,complete,43.12291506286887,44.89424983476537,45,39.19449901768173,0.0,-0.9673321860870989,-0.195820844437433,0.0026060606061987174,0.0011313325330117256,-8.754875487339011e-05,0,0
9c8375f7,2053,5432,1758,3674,67.63622974963181,12223.0,12222.0,11200.64,11206.03,5.390000000001237,5.390000000001237,3673.0,0.001467465287231483,True,False,True,10465.0,15896.0,1.0,True,2914516.33,2917657.8,1039851.47,1043608.55,-9171.35,-8384.99,10325.35,11350.94,1025.5900000000001,45.46,226.9,0.5,True,10337.45,11209.46,872.0099999999984,11189.64,11209.320000000002,12.100000000000364,141.48000000000138,864.289999999999,141.61999999999898,True,True,complete,25.552282768777612,27.708219923788786,11,42.42571846078909,0.0,-0.9905465424733364,-0.4847989233500761,-0.003696969696891287,-0.003178391356586839,-0.0027260126012660776,0,0
9d072e4c,2821,6798,1691,5107,75.12503677552222,12953.0,12952.0,12011.820000000002,12025.83,14.0099999999984,14.0099999999984,5106.0,0.0027438307873087348,True,False,True,11262.0,18059.0,1.0,True,3000251.43,3002200.37,1096335.01,1102569.96,-9854.51,-9120.11,11451.95,12156.95,705.0,27.79,203.62,0.25,True,11464.27,12031.55,567.2799999999988,12004.570000000002,12031.55,12.319999999999709,125.40000000000146,552.6200000000008,125.40000000000146,True,True,complete,14.048249485142689,14.626982572939104,6,16.41261963842609,0.0,-0.9339357352328294,0.1082843891772844,0.03654545454558355,0.07273997599038581,0.06957275727574307,0,0
9d3ec64c,1775,4937,1457,3480,70.48815069880494,11494.0,11493.0,10811.14,10817.2,6.06000000000131,6.06000000000131,3479.0,0.0017418798505321384,True,False,True,10037.0,14973.0,1.0,True,2952594.62,2955552.29,1078597.7,1082006.45,-8822.01,-7887.280000000001,10076.97,10963.71,886.7399999999998,24.5,198.91,0.5,True,10089.5,10817.2,727.7000000000007,10795.73,10817.2,12.530000000000655,146.5099999999984,718.7600000000002,146.5099999999984,True,True,complete,18.43224630342313,20.517241379310345,7,36.7887323943662,0.0,-0.9731044559029859,-0.3240460225056431,-0.0001818181818904098,0.010570468187267635,0.023037383738360437,0,0
9d4272e3,1997,5771,1741,4030,69.8319182117484,13493.0,13492.0,12500.21,12525.87,25.660000000001673,25.660000000001673,4029.0,0.0063688260114176404,True,False,True,11752.0,17522.0,1.0,True,2997412.7,3000519.73,1069655.77,1073963.69,-10135.28,-9448.16,11750.95,12748.95,998.0,29.71,233.85,0.5,True,11763.2,12527.12,763.9200000000001,12500.21,12527.12,12.25,221.82999999999993,749.2599999999984,221.82999999999993,True,True,complete,51.845434066886156,53.69727047146402,16,45.81872809213821,0.0,-0.9168292841176038,-0.4460447873221696,0.00848484848531461,0.0045445378150427,-0.0007909390939123429,0,0
9d5e14d4,855,6565,1165,5400,82.25437928408226,11436.0,11435.0,10964.66,10927.17,-37.48999999999978,37.48999999999978,5399.0,-0.0069438784960177405,True,False,True,10271.0,16835.0,1.0,True,2886976.51,2891350.46,1028168.48,1032457.5,-8899.33,-8217.91,10224.11,11077.56,853.4499999999989,23.92,192.06,1.0,True,10236.03,10964.68,728.6499999999996,10923.84,10964.66,11.920000000000073,112.8799999999992,699.7299999999996,112.89999999999964,True,True,complete,52.734196496572736,56.18518518518518,20,0.0,0.0,-0.838508647039894,-0.09407017394479607,-0.0012727272723537745,0.00015894357746748796,0.002393699369931605,0,0
9da441ba,1295,7283,1500,5783,79.40409172044487,12364.0,12363.0,11349.27,11361.36,12.090000000000146,12.090000000000146,5782.0,0.002090971982013169,True,False,True,10864.0,18146.0,1.0,True,2997544.22,2999649.11,1108693.34,1115424.96,-9431.57,-8606.04,10890.81,11537.41,646.6000000000004,28.58,224.14,0.5,True,10902.89,11377.97,475.0799999999999,11345.320000000002,11377.97,12.079999999999927,159.4400000000005,454.51000000000204,159.4400000000005,True,True,complete,21.227516133461485,20.560262839356735,23,6.718146718146718,0.0,-0.8280209987285393,0.35306195960634107,-0.009030303030314062,-0.006827851140475131,-0.006689048904878937,0,0
9dede370,2134,8057,1760,6297,78.15564105746556,13163.0,13162.0,12201.56,12224.15,22.590000000000146,22.590000000000146,6296.0,0.00358799237611184,True,False,True,11403.0,19459.0,1.0,True,2980474.29,2980914.81,1052002.7,1059471.43,-10012.21,-9213.97,11351.95,12418.45,1066.5,26.17,218.65,0.5,True,11364.37,12239.490000000002,875.1200000000008,12201.59,12239.490000000002,12.420000000000073,178.95999999999913,849.6399999999994,178.95999999999913,True,True,complete,37.09817549956559,40.70192154994442,14,48.73477038425492,0.0,-0.7977821539312683,-0.3439017956685364,0.031272727272948886,0.031251380552236134,0.030671107110725102,0,0
9def2eb2,1758,7750,1747,6003,77.45806451612903,12737.0,12736.0,11437.97,11450.35,12.380000000001019,12.380000000001019,6002.0,0.00206264578473859,True,False,True,10990.0,18739.0,1.0,True,2983626.77,2986371.1,1079092.11,1085793.45,-9640.68,-8639.34,10713.45,11591.95,878.5,25.9,145.91,0.5,True,10725.68,11450.35,724.6700000000001,11424.52,11450.35,12.229999999999563,141.60000000000036,711.0699999999997,141.60000000000036,True,True,complete,11.883870967741936,12.377144760952858,27,34.01592718998862,0.0,-0.921819017477841,-0.1476434402427496,0.010000000000204018,0.009306602641011704,0.0049734773477283795,0,0
9df1b1f9,4157,6444,1743,4701,72.95158286778398,13385.0,13384.0,11989.71,11999.45,9.7400000000016,9.7400000000016,4700.0,0.0020723404255322555,True,False,True,11642.0,18085.0,1.0,True,3013241.09,3015975.85,1104926.97,1110183.03,-10110.84,-9350.16,11117.95,12156.95,1039.0,27.79,203.62,0.25,True,11130.28,12019.86,889.5799999999999,11986.47,12009.86,12.329999999999927,137.09000000000015,868.5199999999986,147.09000000000015,True,True,complete,65.20794537554315,68.55988087640927,18,43.27640125090209,0.0,-0.8737376761835994,-0.1196262170470388,-0.025575757575313666,-0.02769843937575003,-0.032187518751869815,0,0
9dfff011,2226,6067,1748,4319,71.18839624196472,12520.0,12519.0,11419.13,11424.17,5.040000000000873,5.040000000000873,4318.0,0.0011672070402966358,True,False,True,10772.0,16838.0,1.0,True,2984935.86,2986551.64,1090829.64,1096069.11,-9256.1,-8463.13,10482.42,11594.55,1112.1299999999992,27.21,224.46,0.5,True,10494.89,11425.740000000002,930.8500000000022,11409.83,11425.740000000002,12.469999999999345,168.80999999999767,927.4099999999999,168.80999999999767,True,True,complete,34.86072193835504,37.27714748784441,12,44.38454627133873,16.666666666666664,-0.9754796274955131,-0.2527232833985301,-0.001454545454003719,0.0018400960383409138,0.006588238823859709,0,0
9e3e364d,1316,5809,1519,4290,73.85092098467895,12911.0,12910.0,11394.6,11412.27,17.670000000000073,17.670000000000073,4289.0,0.004119841454884606,True,False,True,11392.0,17200.0,1.0,True,3012922.93,3013121.1,1110631.6,1116138.85,-9929.61,-9186.93,10880.31,11537.41,657.1000000000004,28.58,224.14,0.5,True,10892.48,11412.27,519.7900000000009,11391.19,11412.27,12.170000000000073,125.13999999999942,510.880000000001,125.13999999999942,True,True,complete,51.67843002237906,51.86480186480187,19,8.206686930091186,0.0,-0.8863825495846552,0.15326994711979247,-0.008727272727369596,-0.009663385354140864,-0.008581518151818275,0,0
